Date/Time,BATIMENT0000000240879644_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879644_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879644_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879644_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879644_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,4313724.750254047,3384757.688176021,3381075.1865934497,3644165.3945198227,7380796.347022777 
 01/01  02:00:00,5022703.053830571,4085925.125524029,4074024.77528668,4346818.913539403,8485861.31739959 
 01/01  03:00:00,5381297.528446693,4443750.79574202,4425637.726680452,4702831.770180603,9032252.911764625 
 01/01  04:00:00,5593116.613672346,4656765.313904515,4632951.969212914,4914355.164140074,9410860.700429311 
 01/01  05:00:00,5749757.740108629,4817561.158409968,4789388.258806065,5073659.763760717,9679693.876902226 
 01/01  06:00:00,6022958.963023522,5095326.883027715,5063446.297864022,5351433.358237674,10095898.763310598 
 01/01  07:00:00,6126750.294674948,5204185.87724038,5169132.1686813235,5459967.441770734,10308859.646704825 
 01/01  08:00:00,6287003.997450163,5369724.099000463,5331645.445783136,5625600.056633028,10595334.006004568 
 01/01  09:00:00,6663103.112174929,5752385.089607313,5712596.586382631,6011499.59176442,11134022.959971376 
 01/01  10:00:00,6803030.087078649,5933824.932252794,5907469.379844537,6211382.668667843,11160097.726947412 
 01/01  11:00:00,5164092.260336722,4452107.67694196,4489100.578231368,4784623.223181465,8346191.802906038 
 01/01  12:00:00,2628155.916245715,2076333.3584820854,2179456.024991666,2450990.3993239715,4140590.5957301673 
 01/01  13:00:00,887199.4505028357,417018.2241822593,522035.63061190944,746747.6561221905,1234713.113392846 
