Date/Time,BATIMENT0000000240879572_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879572_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879572_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879572_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879572_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879572_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879572_PART0_F6_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,3080352.6315898057,2202596.79333774,2246662.5004367586,2351954.3686609454,2460712.0473773335,2769683.04621641,7200022.074030027 
 01/01  02:00:00,3819365.721330978,2931689.8160935496,2958233.4722594856,3049471.580137437,3148142.10883175,3465994.612882024,8367889.831581874 
 01/01  03:00:00,4250800.438958569,3364770.560256919,3376443.765636991,3454778.459284821,3543829.6947720344,3863791.3203757,8981458.33429579 
 01/01  04:00:00,4551045.228820768,3668940.912062995,3666947.3616249133,3733261.4085011156,3813384.876817331,4134777.2430314394,9432418.920076938 
 01/01  05:00:00,4781495.7737864675,3908224.3091957476,3895054.943407589,3950923.650083066,4023158.6453036144,4344475.927522522,9754987.778930748 
 01/01  06:00:00,5093188.240728905,4230056.839833191,4207165.091843054,4253715.334018009,4318949.43925149,4641445.824025408,10202932.796893392 
 01/01  07:00:00,5264704.692120254,4411707.197628191,4380388.589548477,4418716.77290868,4477748.880718774,4800725.5820960095,10470663.629129436 
 01/01  08:00:00,5470049.102950833,4627443.457462141,4588037.254563044,4618315.508263818,4671280.108542028,4995033.763689705,10793660.993856126 
 01/01  09:00:00,5826685.9569937615,4997486.952004169,4952865.113777374,4977313.282223282,5025904.311827675,5352853.396364072,11324475.949880898 
 01/01  10:00:00,5755186.958543247,5001453.740554665,4981828.857259171,5019259.188624991,5076312.8581457455,5405479.188865741,11166954.748922 
 01/01  11:00:00,3435870.61217166,2953391.732140092,3057367.6807999676,3168442.9826917946,3277082.3785419115,3594679.541185699,7710576.385215415 
 01/01  12:00:00,416366.64674184,295657.0295975951,410291.6745909315,524284.5375928418,637556.6005047964,875673.9006338816,2759529.635596808 
 01/01  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,53391.20624507487 
 01/01  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
