Date/Time,BATIMENT0000000240880170_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880170_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,1387079.4814019424,1612541.9466360395 
 01/01  02:00:00,1578231.0108779687,1848113.439988745 
 01/01  03:00:00,1681494.6298432653,1969596.2316543797 
 01/01  04:00:00,1753885.0745485148,2056798.8979463102 
 01/01  05:00:00,1802299.153590174,2114097.2259249683 
 01/01  06:00:00,1868260.7623848617,2193490.08472775 
 01/01  07:00:00,1903487.8643937898,2237812.063546707 
 01/01  08:00:00,1944916.7151032228,2290913.456451615 
 01/01  09:00:00,2015804.3190696673,2378694.021258234 
 01/01  10:00:00,1895204.2377063555,2248578.486136633 
 01/01  11:00:00,1027277.2770925959,1259801.7849181267 
 01/01  12:00:00,147230.07389285945,207284.31915916444 
 01/01  13:00:00,0.0,0.0 
 01/01  14:00:00,0.0,0.0 
 01/01  15:00:00,0.0,0.0 
 01/01  16:00:00,0.0,0.0 
 01/01  17:00:00,0.0,0.0 
 01/01  18:00:00,362812.428996704,442352.76954313176 
 01/01  19:00:00,721832.2783223707,838830.5915807022 
 01/01  20:00:00,895362.7288156061,1036327.1126391988 
 01/01  21:00:00,995477.8350207256,1145909.215041797 
 01/01  22:00:00,1057650.6468721,1214021.2074313103 
 01/01  23:00:00,1148989.331574949,1322743.1688704097 
 01/01  24:00:00,1205547.962377166,1388148.4851971958 
 01/02  01:00:00,1232737.9508269331,1412160.5096854249 
 01/02  02:00:00,1243781.788674945,1417037.233212727 
 01/02  03:00:00,1290236.302923559,1467571.919036652 
 01/02  04:00:00,1361109.518448486,1547780.4785646056 
 01/02  05:00:00,1435061.2622793263,1632570.1461552647 
 01/02  06:00:00,1499388.20546886,1708432.179717361 
 01/02  07:00:00,1516327.285544791,1726736.8734030058 
 01/02  08:00:00,1547432.066862623,1762489.6442545902 
 01/02  09:00:00,1598906.4649954846,1824128.9712295379 
 01/02  10:00:00,1545531.1675850055,1761299.5813989516 
 01/02  11:00:00,1139505.2897047799,1283698.7833181843 
 01/02  12:00:00,574739.9771341374,599693.8930927844 
 01/02  13:00:00,170795.34703870397,131927.18558979814 
 01/02  14:00:00,581186.1263667482,583542.5310495396 
 01/02  15:00:00,998858.4087928435,1086300.2138500486 
 01/02  16:00:00,1344927.4923081843,1509379.8942242106 
 01/02  17:00:00,1573753.572820922,1805800.1206336138 
 01/02  18:00:00,2265244.7291744407,2599819.1320300717 
 01/02  19:00:00,2449176.5736813205,2802750.11976689 
 01/02  20:00:00,2502413.1331810346,2863605.9641246805 
 01/02  21:00:00,2540616.2098955163,2907846.1145897517 
 01/02  22:00:00,2613168.8267905726,2990886.00950752 
 01/02  23:00:00,2705154.3796025133,3097559.5512665776 
 01/02  24:00:00,2851440.612026056,3271921.080236349 
 01/03  01:00:00,3026617.783724374,3482242.277348393 
 01/03  02:00:00,2970094.9990986027,3497771.0079674795 
 01/03  03:00:00,3028736.900987408,3592755.839135511 
 01/03  04:00:00,3098462.145750399,3682367.0392090864 
 01/03  05:00:00,3143201.3747955286,3741333.8777411794 
 01/03  06:00:00,3161556.303819714,3769242.8646199172 
 01/03  07:00:00,3179643.070309649,3797012.0905034095 
 01/03  08:00:00,3197335.76004163,3822133.2670908608 
 01/03  09:00:00,3217370.4384223605,3847298.829295554 
 01/03  10:00:00,3172413.1735051973,3785997.1750792796 
 01/03  11:00:00,2932971.0061058216,3455587.5366903 
 01/03  12:00:00,2464242.2587385145,2811384.3289858564 
 01/03  13:00:00,1946065.6328012648,2138033.453571236 
 01/03  14:00:00,1570357.1493554818,1714192.7108188628 
 01/03  15:00:00,1175681.2278822039,1285498.6838271897 
 01/03  16:00:00,522868.3817644773,642076.9133586664 
 01/03  17:00:00,709581.4851605303,986073.6789582232 
 01/03  18:00:00,2747597.428610989,3361133.451348762 
 01/03  19:00:00,3145270.1537458324,3851873.4574256497 
 01/03  20:00:00,3266229.99678243,4005184.7599492157 
 01/03  21:00:00,3440248.3520710473,4214418.3026459785 
 01/03  22:00:00,3635878.895715975,4454046.483976931 
 01/03  23:00:00,3718610.2637402075,4570046.60001297 
 01/03  24:00:00,3910754.1202532263,4832843.357403643 
