Date/Time,BATIMENT0000000240877130_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877130_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 07/02  21:00:00,0.0,0.0,0.0 
 07/02  22:00:00,0.0,0.0,0.0 
 07/02  23:00:00,0.0,0.0,0.0 
 07/02  24:00:00,0.0,0.0,0.0 
 07/03  01:00:00,0.0,0.0,0.0 
 07/03  02:00:00,0.0,0.0,0.0 
 07/03  03:00:00,0.0,0.0,0.0 
 07/03  04:00:00,20568.20138722669,15685.731608610879,53426.93123302961 
 07/03  05:00:00,211402.09036595916,177677.56653041125,250582.9108504129 
 07/03  06:00:00,448059.2171782028,394854.838115499,479929.1256632585 
 07/03  07:00:00,428197.6164390924,417635.2977970144,440754.73936899833 
 07/03  08:00:00,108368.33659663072,153321.13583403573,72700.16659888416 
 07/03  09:00:00,0.0,0.0,0.0 
 07/03  10:00:00,0.0,0.0,0.0 
 07/03  11:00:00,0.0,0.0,0.0 
 07/03  12:00:00,0.0,0.0,0.0 
 07/03  13:00:00,0.0,0.0,0.0 
 07/03  14:00:00,0.0,0.0,0.0 
 07/03  15:00:00,0.0,0.0,0.0 
 07/03  16:00:00,0.0,0.0,0.0 
 07/03  17:00:00,0.0,0.0,0.0 
 07/03  18:00:00,0.0,0.0,0.0 
 07/03  19:00:00,0.0,0.0,0.0 
 07/03  20:00:00,0.0,0.0,0.0 
 07/03  21:00:00,0.0,0.0,0.0 
 07/03  22:00:00,0.0,0.0,0.0 
 07/03  23:00:00,0.0,0.0,0.0 
 07/03  24:00:00,0.0,0.0,0.0 
 07/04  01:00:00,0.0,2898.19675280869,0.0 
 07/04  02:00:00,98504.29822842745,144150.16795408737,139931.48983439623 
 07/04  03:00:00,330532.21154075145,338867.5829448132,363981.6498343295 
 07/04  04:00:00,455086.49175089714,433863.7996300595,481885.90483466495 
 07/04  05:00:00,569107.463249945,532182.5172680998,592297.6972923144 
 07/04  06:00:00,649131.574807165,604035.0145713058,672106.7786971878 
 07/04  07:00:00,565979.2463349135,556414.1383433844,584226.425792733 
 07/04  08:00:00,229174.33353006857,300740.3902678391,222421.0633550046 
 07/04  09:00:00,0.0,5152.62964880003,0.0 
 07/04  10:00:00,0.0,0.0,0.0 
 07/04  11:00:00,0.0,0.0,0.0 
 07/04  12:00:00,0.0,0.0,0.0 
 07/04  13:00:00,0.0,0.0,0.0 
 07/04  14:00:00,0.0,0.0,0.0 
 07/04  15:00:00,0.0,0.0,0.0 
 07/04  16:00:00,0.0,0.0,0.0 
 07/04  17:00:00,0.0,0.0,0.0 
 07/04  18:00:00,0.0,0.0,0.0 
 07/04  19:00:00,0.0,0.0,0.0 
 07/04  20:00:00,0.0,0.0,0.0 
 07/04  21:00:00,0.0,0.0,0.0 
 07/04  22:00:00,0.0,0.0,0.0 
 07/04  23:00:00,0.0,0.0,0.0 
 07/04  24:00:00,0.0,0.0,0.0 
 07/05  01:00:00,0.0,0.0,0.0 
 07/05  02:00:00,0.0,0.0,0.0 
 07/05  03:00:00,0.0,0.0,0.0 
 07/05  04:00:00,0.0,2966.2469628634426,7732.2352314395175 
 07/05  05:00:00,84344.47775040427,145899.15762842796,175943.2351439233 
 07/05  06:00:00,282733.9810426971,308678.9912790337,356230.5209885981 
 07/05  07:00:00,223000.91932447266,268689.664238236,281079.0160640932 
 07/05  08:00:00,19197.042876987143,68798.35401294021,39249.46038210746 
 07/05  09:00:00,0.0,0.0,0.0 
 07/05  10:00:00,0.0,0.0,0.0 
 07/05  11:00:00,0.0,0.0,0.0 
 07/05  12:00:00,0.0,0.0,0.0 
 07/05  13:00:00,0.0,0.0,0.0 
 07/05  14:00:00,0.0,0.0,0.0 
 07/05  15:00:00,0.0,0.0,0.0 
 07/05  16:00:00,0.0,0.0,0.0 
 07/05  17:00:00,0.0,0.0,0.0 
 07/05  18:00:00,0.0,0.0,0.0 
 07/05  19:00:00,0.0,0.0,0.0 
 07/05  20:00:00,0.0,0.0,0.0 
 07/05  21:00:00,0.0,0.0,0.0 
 07/05  22:00:00,0.0,0.0,0.0 
 07/05  23:00:00,0.0,0.0,0.0 
 07/05  24:00:00,0.0,0.0,0.0 
 07/06  01:00:00,0.0,0.0,0.0 
 07/06  02:00:00,0.0,0.0,0.0 
 07/06  03:00:00,3187.0640596476737,6881.521846027135,37081.7028535239 
 07/06  04:00:00,277883.20077896863,271454.4283816502,373893.55183978134 
 07/06  05:00:00,524549.5232786498,487007.8393065274,601132.8821997375 
 07/06  06:00:00,651095.2024662324,584402.7385807578,707369.3046178774 
 07/06  07:00:00,587950.3886912435,557538.245326882,610551.7459769633 
 07/06  08:00:00,213011.81481487304,250213.3735608701,139776.75790269667 
 07/06  09:00:00,0.0,8858.409617534382,0.0 
 07/06  10:00:00,0.0,0.0,0.0 
 07/06  11:00:00,0.0,0.0,0.0 
 07/06  12:00:00,0.0,0.0,0.0 
 07/06  13:00:00,0.0,0.0,0.0 
 07/06  14:00:00,0.0,0.0,0.0 
 07/06  15:00:00,0.0,0.0,0.0 
 07/06  16:00:00,0.0,0.0,0.0 
 07/06  17:00:00,0.0,0.0,0.0 
 07/06  18:00:00,0.0,0.0,0.0 
 07/06  19:00:00,0.0,0.0,0.0 
 07/06  20:00:00,0.0,0.0,0.0 
 07/06  21:00:00,0.0,0.0,0.0 
 07/06  22:00:00,0.0,0.0,0.0 
 07/06  23:00:00,0.0,0.0,0.0 
 07/06  24:00:00,0.0,0.0,0.0 
 07/07  01:00:00,0.0,0.0,0.0 
 07/07  02:00:00,0.0,0.0,0.0 
 07/07  03:00:00,0.0,0.0,0.0 
 07/07  04:00:00,0.0,0.0,4951.91927026699 
 07/07  05:00:00,78477.9794508304,142662.72557232808,196110.944190595 
 07/07  06:00:00,295169.7180624124,338068.3401227889,393051.0987497683 
 07/07  07:00:00,235807.225574408,283331.1490311955,277359.5138492271 
 07/07  08:00:00,2258.546067017142,6360.6931239953155,0.0 
 07/07  09:00:00,0.0,0.0,0.0 
 07/07  10:00:00,0.0,0.0,0.0 
 07/07  11:00:00,0.0,0.0,0.0 
 07/07  12:00:00,0.0,0.0,0.0 
 07/07  13:00:00,0.0,0.0,0.0 
 07/07  14:00:00,0.0,0.0,0.0 
 07/07  15:00:00,0.0,0.0,0.0 
 07/07  16:00:00,0.0,0.0,0.0 
 07/07  17:00:00,0.0,0.0,0.0 
 07/07  18:00:00,0.0,0.0,0.0 
 07/07  19:00:00,0.0,0.0,0.0 
 07/07  20:00:00,0.0,0.0,0.0 
 07/07  21:00:00,0.0,0.0,0.0 
 07/07  22:00:00,0.0,0.0,0.0 
 07/07  23:00:00,0.0,0.0,0.0 
 07/07  24:00:00,0.0,0.0,0.0 
 07/08  01:00:00,0.0,0.0,0.0 
 07/08  02:00:00,0.0,0.0,0.0 
 07/08  03:00:00,0.0,0.0,0.0 
 07/08  04:00:00,0.0,0.0,0.0 
 07/08  05:00:00,0.0,0.0,0.0 
 07/08  06:00:00,0.0,0.0,0.0 
 07/08  07:00:00,0.0,0.0,0.0 
 07/08  08:00:00,0.0,0.0,0.0 
 07/08  09:00:00,0.0,0.0,0.0 
 07/08  10:00:00,0.0,0.0,0.0 
 07/08  11:00:00,0.0,0.0,0.0 
 07/08  12:00:00,0.0,0.0,0.0 
 07/08  13:00:00,0.0,0.0,0.0 
 07/08  14:00:00,0.0,0.0,0.0 
 07/08  15:00:00,0.0,0.0,0.0 
 07/08  16:00:00,0.0,0.0,0.0 
 07/08  17:00:00,0.0,0.0,0.0 
 07/08  18:00:00,0.0,0.0,0.0 
 07/08  19:00:00,0.0,0.0,0.0 
 07/08  20:00:00,0.0,0.0,0.0 
 07/08  21:00:00,0.0,0.0,0.0 
 07/08  22:00:00,0.0,0.0,0.0 
 07/08  23:00:00,0.0,0.0,0.0 
 07/08  24:00:00,0.0,0.0,0.0 
 07/09  01:00:00,0.0,0.0,0.0 
 07/09  02:00:00,0.0,0.0,0.0 
 07/09  03:00:00,0.0,0.0,0.0 
 07/09  04:00:00,0.0,0.0,0.0 
 07/09  05:00:00,0.0,0.0,0.0 
 07/09  06:00:00,0.0,0.0,0.0 
 07/09  07:00:00,0.0,0.0,0.0 
 07/09  08:00:00,0.0,0.0,0.0 
 07/09  09:00:00,0.0,0.0,0.0 
 07/09  10:00:00,0.0,0.0,0.0 
 07/09  11:00:00,0.0,0.0,0.0 
 07/09  12:00:00,0.0,0.0,0.0 
 07/09  13:00:00,0.0,0.0,0.0 
 07/09  14:00:00,0.0,0.0,0.0 
 07/09  15:00:00,0.0,0.0,0.0 
 07/09  16:00:00,0.0,0.0,0.0 
 07/09  17:00:00,0.0,0.0,0.0 
 07/09  18:00:00,0.0,0.0,0.0 
 07/09  19:00:00,0.0,0.0,0.0 
 07/09  20:00:00,0.0,0.0,0.0 
 07/09  21:00:00,0.0,0.0,0.0 
 07/09  22:00:00,0.0,0.0,0.0 
 07/09  23:00:00,0.0,0.0,0.0 
 07/09  24:00:00,0.0,0.0,0.0 
 07/10  01:00:00,0.0,0.0,0.0 
 07/10  02:00:00,0.0,0.0,0.0 
 07/10  03:00:00,0.0,0.0,0.0 
 07/10  04:00:00,0.0,0.0,0.0 
 07/10  05:00:00,0.0,0.0,0.0 
 07/10  06:00:00,0.0,0.0,0.0 
 07/10  07:00:00,0.0,0.0,0.0 
 07/10  08:00:00,0.0,0.0,0.0 
 07/10  09:00:00,0.0,0.0,0.0 
 07/10  10:00:00,0.0,0.0,0.0 
 07/10  11:00:00,0.0,0.0,0.0 
 07/10  12:00:00,0.0,0.0,0.0 
 07/10  13:00:00,0.0,0.0,0.0 
 07/10  14:00:00,0.0,0.0,0.0 
 07/10  15:00:00,0.0,0.0,0.0 
 07/10  16:00:00,0.0,0.0,0.0 
 07/10  17:00:00,0.0,0.0,0.0 
 07/10  18:00:00,0.0,0.0,0.0 
 07/10  19:00:00,0.0,0.0,0.0 
 07/10  20:00:00,0.0,0.0,0.0 
 07/10  21:00:00,0.0,0.0,0.0 
 07/10  22:00:00,0.0,0.0,0.0 
 07/10  23:00:00,0.0,0.0,0.0 
 07/10  24:00:00,0.0,0.0,0.0 
 07/11  01:00:00,0.0,0.0,0.0 
 07/11  02:00:00,0.0,0.0,0.0 
 07/11  03:00:00,0.0,0.0,0.0 
 07/11  04:00:00,0.0,0.0,0.0 
 07/11  05:00:00,0.0,0.0,0.0 
 07/11  06:00:00,0.0,0.0,0.0 
 07/11  07:00:00,0.0,0.0,0.0 
 07/11  08:00:00,0.0,0.0,0.0 
 07/11  09:00:00,0.0,0.0,0.0 
 07/11  10:00:00,0.0,0.0,0.0 
 07/11  11:00:00,0.0,0.0,0.0 
 07/11  12:00:00,0.0,0.0,0.0 
 07/11  13:00:00,0.0,0.0,0.0 
 07/11  14:00:00,0.0,0.0,0.0 
 07/11  15:00:00,0.0,0.0,0.0 
 07/11  16:00:00,0.0,0.0,0.0 
 07/11  17:00:00,0.0,0.0,0.0 
 07/11  18:00:00,0.0,0.0,0.0 
 07/11  19:00:00,0.0,0.0,0.0 
 07/11  20:00:00,0.0,0.0,0.0 
 07/11  21:00:00,0.0,0.0,0.0 
 07/11  22:00:00,0.0,0.0,0.0 
 07/11  23:00:00,0.0,0.0,0.0 
 07/11  24:00:00,0.0,0.0,0.0 
 07/12  01:00:00,0.0,0.0,0.0 
 07/12  02:00:00,0.0,0.0,0.0 
 07/12  03:00:00,0.0,0.0,0.0 
 07/12  04:00:00,0.0,0.0,0.0 
 07/12  05:00:00,0.0,0.0,0.0 
 07/12  06:00:00,0.0,0.0,0.0 
 07/12  07:00:00,0.0,0.0,0.0 
 07/12  08:00:00,0.0,0.0,0.0 
 07/12  09:00:00,0.0,0.0,0.0 
 07/12  10:00:00,0.0,0.0,0.0 
 07/12  11:00:00,0.0,0.0,0.0 
 07/12  12:00:00,0.0,0.0,0.0 
 07/12  13:00:00,0.0,0.0,0.0 
 07/12  14:00:00,0.0,0.0,0.0 
 07/12  15:00:00,0.0,0.0,0.0 
 07/12  16:00:00,0.0,0.0,0.0 
 07/12  17:00:00,0.0,0.0,0.0 
 07/12  18:00:00,0.0,0.0,0.0 
 07/12  19:00:00,0.0,0.0,0.0 
 07/12  20:00:00,0.0,0.0,0.0 
 07/12  21:00:00,0.0,0.0,0.0 
 07/12  22:00:00,0.0,0.0,0.0 
 07/12  23:00:00,0.0,0.0,0.0 
 07/12  24:00:00,0.0,0.0,0.0 
 07/13  01:00:00,0.0,0.0,0.0 
 07/13  02:00:00,0.0,0.0,0.0 
 07/13  03:00:00,0.0,0.0,0.0 
 07/13  04:00:00,0.0,0.0,0.0 
 07/13  05:00:00,0.0,0.0,0.0 
 07/13  06:00:00,1714.1485031486811,0.0,5670.864592152429 
 07/13  07:00:00,3701.7275543287724,0.0,9385.573843801558 
 07/13  08:00:00,0.0,0.0,0.0 
 07/13  09:00:00,0.0,0.0,0.0 
 07/13  10:00:00,0.0,0.0,0.0 
 07/13  11:00:00,0.0,0.0,0.0 
 07/13  12:00:00,0.0,0.0,0.0 
 07/13  13:00:00,0.0,0.0,0.0 
 07/13  14:00:00,0.0,0.0,0.0 
 07/13  15:00:00,0.0,0.0,0.0 
 07/13  16:00:00,0.0,0.0,0.0 
 07/13  17:00:00,0.0,0.0,0.0 
 07/13  18:00:00,0.0,0.0,0.0 
 07/13  19:00:00,0.0,0.0,0.0 
 07/13  20:00:00,0.0,0.0,0.0 
 07/13  21:00:00,0.0,0.0,0.0 
 07/13  22:00:00,0.0,0.0,0.0 
 07/13  23:00:00,0.0,0.0,0.0 
 07/13  24:00:00,0.0,0.0,0.0 
 07/14  01:00:00,0.0,0.0,0.0 
 07/14  02:00:00,41673.95624445635,58696.574415470786,136230.50073239245 
 07/14  03:00:00,329625.7166132978,324300.4251886832,460001.2444668383 
 07/14  04:00:00,656215.203678222,595138.9007792836,759272.724119584 
 07/14  05:00:00,1005383.2453592169,884443.8096973852,1083454.0815125206 
 07/14  06:00:00,1138393.6715346002,1001769.8211327851,1210651.07619313 
 07/14  07:00:00,1048203.044705284,940674.8346307838,1065139.1406862596 
 07/14  08:00:00,545227.0750830076,492012.3180758387,378730.8799185708 
 07/14  09:00:00,35062.65537883593,34980.75793580557,0.0 
 07/14  10:00:00,0.0,0.0,0.0 
 07/14  11:00:00,0.0,0.0,0.0 
 07/14  12:00:00,0.0,0.0,0.0 
 07/14  13:00:00,0.0,0.0,0.0 
 07/14  14:00:00,0.0,0.0,0.0 
 07/14  15:00:00,0.0,0.0,0.0 
 07/14  16:00:00,0.0,0.0,0.0 
 07/14  17:00:00,0.0,0.0,0.0 
 07/14  18:00:00,0.0,0.0,0.0 
 07/14  19:00:00,0.0,0.0,0.0 
 07/14  20:00:00,0.0,0.0,0.0 
 07/14  21:00:00,0.0,0.0,0.0 
 07/14  22:00:00,0.0,0.0,0.0 
 07/14  23:00:00,0.0,0.0,0.0 
 07/14  24:00:00,0.0,0.0,0.0 
 07/15  01:00:00,0.0,0.0,0.0 
 07/15  02:00:00,0.0,0.0,0.0 
 07/15  03:00:00,0.0,0.0,0.0 
 07/15  04:00:00,0.0,0.0,0.0 
 07/15  05:00:00,0.0,0.0,0.0 
 07/15  06:00:00,0.0,0.0,0.0 
 07/15  07:00:00,0.0,0.0,0.0 
 07/15  08:00:00,0.0,0.0,0.0 
 07/15  09:00:00,0.0,0.0,0.0 
 07/15  10:00:00,0.0,0.0,0.0 
 07/15  11:00:00,0.0,0.0,0.0 
 07/15  12:00:00,0.0,0.0,0.0 
 07/15  13:00:00,0.0,0.0,0.0 
 07/15  14:00:00,0.0,0.0,0.0 
 07/15  15:00:00,0.0,0.0,0.0 
 07/15  16:00:00,0.0,0.0,0.0 
 07/15  17:00:00,0.0,0.0,0.0 
 07/15  18:00:00,0.0,0.0,0.0 
 07/15  19:00:00,0.0,0.0,0.0 
 07/15  20:00:00,0.0,0.0,0.0 
 07/15  21:00:00,0.0,0.0,0.0 
 07/15  22:00:00,0.0,0.0,0.0 
 07/15  23:00:00,0.0,0.0,0.0 
 07/15  24:00:00,0.0,0.0,0.0 
 07/16  01:00:00,0.0,0.0,0.0 
 07/16  02:00:00,0.0,0.0,0.0 
 07/16  03:00:00,0.0,0.0,0.0 
 07/16  04:00:00,0.0,0.0,0.0 
 07/16  05:00:00,0.0,0.0,0.0 
 07/16  06:00:00,0.0,0.0,0.0 
 07/16  07:00:00,0.0,0.0,0.0 
 07/16  08:00:00,0.0,0.0,0.0 
 07/16  09:00:00,0.0,0.0,0.0 
 07/16  10:00:00,0.0,0.0,0.0 
 07/16  11:00:00,0.0,0.0,0.0 
 07/16  12:00:00,0.0,0.0,0.0 
 07/16  13:00:00,0.0,0.0,0.0 
 07/16  14:00:00,0.0,0.0,0.0 
 07/16  15:00:00,0.0,0.0,0.0 
 07/16  16:00:00,0.0,0.0,0.0 
 07/16  17:00:00,0.0,0.0,0.0 
 07/16  18:00:00,0.0,0.0,0.0 
 07/16  19:00:00,0.0,0.0,0.0 
 07/16  20:00:00,0.0,0.0,0.0 
 07/16  21:00:00,0.0,0.0,0.0 
 07/16  22:00:00,0.0,0.0,0.0 
 07/16  23:00:00,0.0,0.0,0.0 
 07/16  24:00:00,0.0,0.0,0.0 
 07/17  01:00:00,0.0,0.0,0.0 
 07/17  02:00:00,0.0,0.0,0.0 
 07/17  03:00:00,0.0,0.0,0.0 
 07/17  04:00:00,0.0,0.0,0.0 
 07/17  05:00:00,0.0,0.0,0.0 
 07/17  06:00:00,3565.635154174561,11174.399306719897,53341.38895020096 
 07/17  07:00:00,5226.033157693018,18414.86918733808,43652.34132309197 
 07/17  08:00:00,0.0,0.0,0.0 
 07/17  09:00:00,0.0,0.0,0.0 
 07/17  10:00:00,0.0,0.0,0.0 
 07/17  11:00:00,0.0,0.0,0.0 
 07/17  12:00:00,0.0,0.0,0.0 
 07/17  13:00:00,0.0,0.0,0.0 
 07/17  14:00:00,0.0,0.0,0.0 
 07/17  15:00:00,0.0,0.0,0.0 
 07/17  16:00:00,0.0,0.0,0.0 
 07/17  17:00:00,0.0,0.0,0.0 
 07/17  18:00:00,0.0,0.0,0.0 
 07/17  19:00:00,0.0,0.0,0.0 
 07/17  20:00:00,0.0,0.0,0.0 
 07/17  21:00:00,0.0,0.0,0.0 
 07/17  22:00:00,0.0,0.0,0.0 
 07/17  23:00:00,0.0,0.0,0.0 
 07/17  24:00:00,0.0,0.0,0.0 
 07/18  01:00:00,0.0,0.0,0.0 
 07/18  02:00:00,0.0,0.0,0.0 
 07/18  03:00:00,0.0,0.0,0.0 
 07/18  04:00:00,0.0,18099.217655528446,64088.79648790155 
 07/18  05:00:00,109241.44289484975,168909.72962233046,246016.88539293341 
 07/18  06:00:00,340678.14341247326,369794.99568283354,448605.5062553982 
 07/18  07:00:00,330084.2942655796,369055.7991734373,384632.75585179037 
 07/18  08:00:00,22308.605234950395,40709.50539549831,13870.557307765195 
 07/18  09:00:00,0.0,0.0,0.0 
 07/18  10:00:00,0.0,0.0,0.0 
 07/18  11:00:00,0.0,0.0,0.0 
 07/18  12:00:00,0.0,0.0,0.0 
 07/18  13:00:00,0.0,0.0,0.0 
 07/18  14:00:00,0.0,0.0,0.0 
 07/18  15:00:00,0.0,0.0,0.0 
 07/18  16:00:00,0.0,0.0,0.0 
 07/18  17:00:00,0.0,0.0,0.0 
 07/18  18:00:00,0.0,0.0,0.0 
 07/18  19:00:00,0.0,0.0,0.0 
 07/18  20:00:00,0.0,0.0,0.0 
 07/18  21:00:00,0.0,0.0,0.0 
 07/18  22:00:00,0.0,0.0,0.0 
 07/18  23:00:00,0.0,0.0,0.0 
 07/18  24:00:00,0.0,0.0,0.0 
 07/19  01:00:00,0.0,0.0,0.0 
 07/19  02:00:00,0.0,0.0,0.0 
 07/19  03:00:00,0.0,0.0,0.0 
 07/19  04:00:00,0.0,0.0,0.0 
 07/19  05:00:00,0.0,0.0,0.0 
 07/19  06:00:00,0.0,0.0,0.0 
 07/19  07:00:00,0.0,0.0,0.0 
 07/19  08:00:00,0.0,0.0,0.0 
 07/19  09:00:00,0.0,0.0,0.0 
 07/19  10:00:00,0.0,0.0,0.0 
 07/19  11:00:00,0.0,0.0,0.0 
 07/19  12:00:00,0.0,0.0,0.0 
 07/19  13:00:00,0.0,0.0,0.0 
 07/19  14:00:00,0.0,0.0,0.0 
 07/19  15:00:00,0.0,0.0,0.0 
 07/19  16:00:00,0.0,0.0,0.0 
 07/19  17:00:00,0.0,0.0,0.0 
 07/19  18:00:00,0.0,0.0,0.0 
 07/19  19:00:00,0.0,0.0,0.0 
 07/19  20:00:00,0.0,0.0,0.0 
 07/19  21:00:00,0.0,0.0,0.0 
 07/19  22:00:00,0.0,0.0,0.0 
 07/19  23:00:00,0.0,0.0,0.0 
 07/19  24:00:00,0.0,0.0,0.0 
 07/20  01:00:00,0.0,0.0,0.0 
 07/20  02:00:00,0.0,0.0,0.0 
 07/20  03:00:00,0.0,0.0,0.0 
 07/20  04:00:00,0.0,0.0,0.0 
 07/20  05:00:00,0.0,0.0,11216.456820494024 
 07/20  06:00:00,76383.81819481202,67604.31419379366,206538.76696132284 
 07/20  07:00:00,140574.2507309129,142013.55645345175,223207.10649290902 
 07/20  08:00:00,0.0,0.0,0.0 
 07/20  09:00:00,0.0,0.0,0.0 
 07/20  10:00:00,0.0,0.0,0.0 
 07/20  11:00:00,0.0,0.0,0.0 
 07/20  12:00:00,0.0,0.0,0.0 
 07/20  13:00:00,0.0,0.0,0.0 
 07/20  14:00:00,0.0,0.0,0.0 
 07/20  15:00:00,0.0,0.0,0.0 
 07/20  16:00:00,0.0,0.0,0.0 
 07/20  17:00:00,0.0,0.0,0.0 
 07/20  18:00:00,0.0,0.0,0.0 
 07/20  19:00:00,0.0,0.0,0.0 
 07/20  20:00:00,0.0,0.0,0.0 
 07/20  21:00:00,0.0,0.0,0.0 
 07/20  22:00:00,0.0,0.0,0.0 
 07/20  23:00:00,0.0,0.0,0.0 
 07/20  24:00:00,0.0,0.0,0.0 
 07/21  01:00:00,0.0,0.0,0.0 
 07/21  02:00:00,0.0,0.0,0.0 
 07/21  03:00:00,0.0,0.0,0.0 
 07/21  04:00:00,0.0,9213.013021248664,71312.07421601575 
 07/21  05:00:00,114164.13384410444,181520.8443572743,303842.558564427 
 07/21  06:00:00,296393.9289716575,331459.1147462428,444219.24462848017 
 07/21  07:00:00,274866.12095822184,331743.2656268557,384079.0402066419 
 07/21  08:00:00,31276.308722076654,94656.15471267367,63207.845334930425 
 07/21  09:00:00,0.0,0.0,0.0 
 07/21  10:00:00,0.0,0.0,0.0 
 07/21  11:00:00,0.0,0.0,0.0 
 07/21  12:00:00,0.0,0.0,0.0 
 07/21  13:00:00,0.0,0.0,0.0 
 07/21  14:00:00,0.0,0.0,0.0 
 07/21  15:00:00,0.0,0.0,0.0 
 07/21  16:00:00,0.0,0.0,0.0 
 07/21  17:00:00,0.0,0.0,0.0 
 07/21  18:00:00,0.0,0.0,0.0 
 07/21  19:00:00,0.0,0.0,0.0 
 07/21  20:00:00,0.0,0.0,0.0 
 07/21  21:00:00,0.0,0.0,0.0 
 07/21  22:00:00,0.0,0.0,0.0 
 07/21  23:00:00,0.0,0.0,0.0 
 07/21  24:00:00,0.0,0.0,0.0 
 07/22  01:00:00,0.0,0.0,0.0 
 07/22  02:00:00,0.0,0.0,13731.494499310247 
 07/22  03:00:00,96156.54628936118,155552.56685092518,261691.27059917594 
 07/22  04:00:00,357844.0072028947,372393.0999037395,496310.6126304794 
 07/22  05:00:00,480094.7263946226,445181.05931700655,585628.8247331408 
 07/22  06:00:00,611333.5247666521,533798.079243104,688510.182981643 
 07/22  07:00:00,635820.3324438145,576776.4610989237,683890.5700274865 
 07/22  08:00:00,220178.19593182905,221881.34676246738,164015.21780798023 
 07/22  09:00:00,0.0,0.0,0.0 
 07/22  10:00:00,0.0,0.0,0.0 
 07/22  11:00:00,0.0,0.0,0.0 
 07/22  12:00:00,0.0,0.0,0.0 
 07/22  13:00:00,0.0,0.0,0.0 
 07/22  14:00:00,0.0,0.0,0.0 
 07/22  15:00:00,0.0,0.0,0.0 
 07/22  16:00:00,0.0,0.0,0.0 
 07/22  17:00:00,0.0,0.0,0.0 
 07/22  18:00:00,0.0,0.0,0.0 
 07/22  19:00:00,0.0,0.0,0.0 
 07/22  20:00:00,0.0,0.0,0.0 
 07/22  21:00:00,0.0,0.0,0.0 
 07/22  22:00:00,0.0,0.0,0.0 
 07/22  23:00:00,0.0,0.0,0.0 
 07/22  24:00:00,0.0,0.0,0.0 
 07/23  01:00:00,0.0,0.0,0.0 
 07/23  02:00:00,0.0,2759.487111510498,9162.162310012538 
 07/23  03:00:00,20603.440387769297,125727.64119826624,161535.63306849374 
 07/23  04:00:00,217432.65336777715,310081.85899053625,349373.9275850725 
 07/23  05:00:00,577480.772261981,602314.408349939,675936.368162162 
 07/23  06:00:00,794908.6335876323,760479.1818910092,865100.8412544086 
 07/23  07:00:00,672439.8865536698,661066.1988366296,710388.2792410478 
 07/23  08:00:00,141555.00774746304,160474.46344673116,104331.7697510198 
 07/23  09:00:00,0.0,0.0,0.0 
 07/23  10:00:00,0.0,0.0,0.0 
 07/23  11:00:00,0.0,0.0,0.0 
 07/23  12:00:00,0.0,0.0,0.0 
 07/23  13:00:00,0.0,0.0,0.0 
 07/23  14:00:00,0.0,0.0,0.0 
 07/23  15:00:00,0.0,0.0,0.0 
 07/23  16:00:00,0.0,0.0,0.0 
 07/23  17:00:00,0.0,0.0,0.0 
 07/23  18:00:00,0.0,0.0,0.0 
 07/23  19:00:00,0.0,0.0,0.0 
 07/23  20:00:00,0.0,0.0,0.0 
 07/23  21:00:00,0.0,0.0,0.0 
 07/23  22:00:00,0.0,0.0,0.0 
 07/23  23:00:00,0.0,0.0,0.0 
 07/23  24:00:00,0.0,0.0,0.0 
 07/24  01:00:00,0.0,0.0,0.0 
 07/24  02:00:00,0.0,0.0,0.0 
 07/24  03:00:00,0.0,0.0,0.0 
 07/24  04:00:00,0.0,0.0,0.0 
 07/24  05:00:00,0.0,0.0,0.0 
 07/24  06:00:00,0.0,0.0,0.0 
 07/24  07:00:00,0.0,0.0,0.0 
 07/24  08:00:00,0.0,0.0,0.0 
 07/24  09:00:00,0.0,0.0,0.0 
 07/24  10:00:00,0.0,0.0,0.0 
 07/24  11:00:00,0.0,0.0,0.0 
 07/24  12:00:00,0.0,0.0,0.0 
 07/24  13:00:00,0.0,0.0,0.0 
 07/24  14:00:00,0.0,0.0,0.0 
 07/24  15:00:00,0.0,0.0,0.0 
 07/24  16:00:00,0.0,0.0,0.0 
 07/24  17:00:00,0.0,0.0,0.0 
 07/24  18:00:00,0.0,0.0,0.0 
 07/24  19:00:00,0.0,0.0,0.0 
 07/24  20:00:00,0.0,0.0,0.0 
 07/24  21:00:00,0.0,0.0,0.0 
 07/24  22:00:00,0.0,0.0,0.0 
 07/24  23:00:00,0.0,0.0,0.0 
 07/24  24:00:00,0.0,0.0,0.0 
 07/25  01:00:00,0.0,0.0,0.0 
 07/25  02:00:00,0.0,0.0,0.0 
 07/25  03:00:00,0.0,0.0,0.0 
 07/25  04:00:00,0.0,0.0,0.0 
 07/25  05:00:00,0.0,0.0,0.0 
 07/25  06:00:00,61460.61057955431,37340.69536324769,95256.91969429082 
 07/25  07:00:00,88786.57288538307,68489.41365196879,124264.49579215997 
 07/25  08:00:00,0.0,0.0,0.0 
 07/25  09:00:00,0.0,0.0,0.0 
