building_id,archetype_id,building_type,age_band,geometry_outcome,construction_period_provenance,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version,eui_source,idf_sha256_matches_ceiling82
way/396164743,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,92b3e9f41facdd74664493e83a866578d2cd68a19d473c8031dc2fdc20e6a39f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,8555.173779,31.3768,272.659219,651,,,ceiling82_carry,True
way/396469816,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,72a68fc5fa4d1f3feb5b1f073b80515292ead51be67a7d097560a583f481b8b6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11389.72305,47.6495,239.031324,58,,,ceiling82_carry,True
way/396469817,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,a6828eabfb074c1d46dc0048a785a9ea6ade4379d90f0620c6e94dd672f553f9,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11424.706239,51.2088,223.100448,56,,,ceiling82_carry,True
way/396524028,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,0bbdee79503a93d4e858b96e74092abbed8544495c48cc0dafec596441174b9d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10228.951358,40.2851,253.914012,389,,,ceiling82_carry,True
way/396524029,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,6cba032581681551888a83ecaef38ee7ee37ec37ca77df33a3a1d93731e1b803,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10376.698276,39.8456,260.422688,454,,,ceiling82_carry,True
way/396524031,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,54274f92b4adb8fa38e16f6aacf7342ddef84325188222ab96c758f1dafe977f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7613.730758,41.837,181.985581,57,,,ceiling82_carry,True
way/396524037,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,9cbb7cb85f7b8acfbaff7821fd94fc8dea8f2d93af81a039deaaa308691e2ef4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,6064.223506,37.984,159.652051,248,,,ceiling82_carry,True
way/396524039,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,01ec82dcbc669b51f28df71196f517cffd745fe56d68eb109fcb97b6068a4c35,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,9470.054049,47.357,199.971579,383,,,ceiling82_carry,True
way/396524041,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,0d6b9924b7dd365a4207eb46048004201d7e58c112af8e26163431197d796a76,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15200.529368,65.5505,231.890365,343,,,ceiling82_carry,True
way/396585005,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,32b6a6dd21f7712cb55340a1466c7da638e8e9555244ab2f1f0c14f88092fbd3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11664.818333,49.0778,237.680139,51,,,ceiling82_carry,True
way/396619806,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,eac4e872c9ea9877bf05da31efa0ba20c48eaa208c5bd7bfdf9077000f62c49c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11111.893606,46.8302,237.280507,257,,,ceiling82_carry,True
way/396619808,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,d61ac7f9274ff5d3a448265a9accaa555f308ae2a86b2a58d931ba73b528f516,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14174.010757,49.5463,286.076069,111,,,ceiling82_carry,True
way/396619810,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,f8f58509b7f1eb0f4aa094b9d2e3191861ff21d777f10e923e0566e8f32718cd,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13616.618492,46.6774,291.717587,77,,,ceiling82_carry,True
way/396619816,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,9fb9fee85bae0e0f03a5bb6685ba630a83906ef096e73aee6ff832d5aabc9635,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,8666.701101,50.7607,170.736438,49,,,ceiling82_carry,True
way/396619822,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,8fe9a12c582624e6bb5d2450b92f85b3a35c0e333bc1aaa1e805f4213fb663ac,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,22994.213491,74.5175,308.574677,84,,,ceiling82_carry,True
way/396622952,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,3ad1c203dbd397dbd28a4f9969673677c84f2e77eebf21c43134b93d0e30c30c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,30383.473194,253.1954,120.0001,17,,,ceiling82_carry,True
way/396622960,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1f64545291586750ce53302459b4eede8e6f5268f4dde618cc3dff7903c578ae,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15243.598605,38.3882,397.090736,,hostname=speed-07.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:54",final_2026-09-07,False
way/396929147,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,61317a3afdf87f4b22eb8bd4fadfb175144e3136a19ce400ffa5491089b80083,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,8623.490845,24.7046,349.064176,38,,,ceiling82_carry,True
way/396940018,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,763dc4c5f74e677f79ac46b5006a68cc4eefbd4ebd14d65b59ceca317354ea51,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,4438.339998,28.3119,156.765883,131,,,ceiling82_carry,True
way/396940019,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,621991e5017b614cc43cf50b35508bf8afb4f85a237940621826a744c96720c3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7858.148233,32.2073,243.986557,201,,,ceiling82_carry,True
way/396940020,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1e7c5ec38abc63155e7cf27221c2a1916bbcfac4e2c86f625e8a16bff4d3c5f4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11111.392489,32.6766,340.041268,46,,,ceiling82_carry,True
way/396940021,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,de8ebb749c2b4fffa76954dac8aa1fc9674fae0dc491751a00c00f83c8cb2964,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,17623.725291,38.3285,459.807331,,hostname=magic-node-10.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:55",final_2026-09-07,False
way/396940024,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,31dd83219d8a60392f4dc3b93877d0498455876239c8f466d035a0f2c2ffcf44,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,12125.349221,38.9018,311.691213,,hostname=antenna2.encs.concordia.ca / kernel=Linux 5.14.0-687.42.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:55",final_2026-09-07,False
way/396940026,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,06727c6f067294455e8a2097e0a7dfaf5679280a83225dfe50aee0612977c73b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14360.764458,41.3664,347.160122,104,,,ceiling82_carry,True
way/396940029,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,f7aca73695918a825716febaf470b1d48697b6cfb8e5eff835308a3068dc9895,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13331.654746,31.6678,420.984557,117,,,ceiling82_carry,True
way/396940031,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,7a3ed990c02b4b68ddd465cd0408ec3bb4768065bbbd8e00c367715aac5ee104,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10787.235537,32.1932,335.078077,136,,,ceiling82_carry,True
way/396940032,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,718d6e02f0d1d051236e92ca6dd864a7c08bab57fe55d5bec380aba6eef04478,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10966.191073,32.7216,335.136151,201,,,ceiling82_carry,True
way/396940033,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,feead6991058c7266d6216b3535da1ef50953e439ebb9ac4bcb9a861aa0e8ae6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10756.29197,31.8271,337.960165,186,,,ceiling82_carry,True
way/397131456,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,98da1c99a053028106a3ae30c12aa5be0cff47f57de6b28470a2896833a31770,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,18218.078048,55.0071,331.195028,397,,,ceiling82_carry,True
way/397131462,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e2ee36aca79dd7b11a51d4bc0791a90f7bbd35d40936df6dec77f784df4847ee,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14259.741932,39.2082,363.692848,190,,,ceiling82_carry,True
way/397131466,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,0047f7467053514cdef9a7d67b74353992d218a2965c43206039441edd9506a3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7801.729311,41.0992,189.826793,46,,,ceiling82_carry,True
way/397131468,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,7956c0b3c402e4a79b3006d1fb950331e2b0b8a4b96ac5f4dae51956d7c647cb,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13386.53015,74.0332,180.817932,42,,,ceiling82_carry,True
way/397131470,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,82153dc230bedf810f85645c179b9600fbc1c68c1906d726664201bd1ddaa14f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,1,0,47553.449983,398.3063,119.389148,,hostname=magic-node-04.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:56",final_2026-09-07,False
way/397131471,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,9e690ecaa55899b6f60113cb29b5fcdaef4917ef5dece155ad4e533e710e3209,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13547.763242,39.8572,339.907551,256,,,ceiling82_carry,True
way/397131474,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,d5e64329e097d1cffe982bd2fe8c005163831e0697fe08f424bfc58409f7d25b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13782.683216,65.5674,210.206341,216,,,ceiling82_carry,True
way/397131485,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,c60667dd37151b9be87d3de9dea136d555981b4a576f49d4f5db8644c4813d8a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,12481.939639,33.541,372.139758,322,,,ceiling82_carry,True
way/397131488,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,6ad3d22ae0ff4bbee73d9b1faa7282c938f9086be1844a7250d4c1b21af3ee75,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,17567.006886,47.5485,369.454491,755,,,ceiling82_carry,True
way/397134748,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1b87ebe410839757e3f518733c4061d509981b04f25660421f2941b84b9fdae7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11538.754836,29.9422,385.367636,62,,,ceiling82_carry,True
way/397134758,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e25c34e4676bb4fb29723a5054e63ab695a260904f1d491dbf455e1430be35cb,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,22167.31714,57.8662,383.078846,90,,,ceiling82_carry,True
way/397134759,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,99555b8cdd52271c72fd68e474cb0fe785ba7d47b44ab3d976dedfba5620c681,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,21260.032449,55.8713,380.517948,127,,,ceiling82_carry,True
way/398158941,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,747d291eb5a0fe2c532dc2e1838aefc79153b6bfb2bd4de7f58198fe5204ad73,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,74927.91868,333.896,224.40496,14,,,ceiling82_carry,True
way/398158947,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,9391b4c84a84796fa42ec6e89618180bc374478a693b40661b2d1b4e6a95fab5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,47461.824046,567.4105,83.646362,63,hostname=speed-12.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 18:54",delta_2026-09-07,False
way/398158948,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,cf7636b32f2b49b35c93db354b6757344f513b5cd34b6f4e636b9e0c4a4535ce,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,53184.06854,331.0574,160.649085,17,,,ceiling82_carry,True
way/398158959,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,d9ca1e090012c92c16e5315324ca649ddf514b4de13a48091738ff4602c4b512,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,60805.881731,336.1185,180.906084,21,,,ceiling82_carry,True
way/398158969,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,4bd800ed1b53cca8448d0cf09eff749c9c4b802d15037dbeb35570a332378d3b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,46454.922799,221.4181,209.806347,10,,,ceiling82_carry,True
way/409624877,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,8ea7d240b2fb624b9192f0251dd0f6a04a66733c5cbe8010331f3d068144a31d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,140323.832536,1422.91,98.617504,44,,,ceiling82_carry,True
way/419435179,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,5f771a8fbf24a9694fe62efde250cb3c9119fb415e6f9718ca1349e113a75400,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,59035.627127,251.6964,234.55094,29,,,ceiling82_carry,True
way/419435190,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,031343e67af15ef235aa7f1ccd69c95d1fe369ddf7b9e3f03beef84b5ba26db2,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,33467.583138,358.538,93.344591,13,,,ceiling82_carry,True
way/422882740,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,864b5c126d6a5ee9bc931c2d85890e06338e7dcc84d6028b3070e0c115f51019,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,102728.639853,969.7598,105.932046,19,,,ceiling82_carry,True
way/442591154,GB.ENG.AB.04.Gen.ReEx.001.001,AB,GB.04,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,b8cf2e83f2c4250b7cdb9af4dab8461a2a49b79a0604fa22c7486703c2818caf,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,98179.566126,919.3078,106.797273,22,hostname=speed-22.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 18:54",delta_2026-09-07,False
way/484767411,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,a9f89b2d604c932735956cb5c72b5803de78b8ac4f8a4c00f1fecf4b86e2f95b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,6847.677127,46.1836,148.270753,644,,,ceiling82_carry,True
way/484767412,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,10328a9582fdad5fc6674acc8a67f6df7bbe8b150e1e619312e495629aeb5663,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,9197.616187,41.5266,221.48734,233,,,ceiling82_carry,True
way/484767414,GB.ENG.TH.04.Gen.ReEx.001.001,TH,GB.04,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,38c742e78a7084a8af35bd74891c18948e0ec6e580f9793fd6cd4516d0a4e6c3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10786.807893,49.1981,219.25253,93,,,ceiling82_carry,True
way/484767417,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,d0131d59140dd408195fdc9dbd3999bf20d8cb3c4cab171c565ea4e43a14d3c3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,12154.855475,56.1192,216.589963,214,,,ceiling82_carry,True
way/484767419,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,bcdb3f9fcad50b40f9c15b4050e5058fb397136804fdff572f6019b433531e06,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,26991.552129,60.566,445.655188,,hostname=speed-07.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:56",final_2026-09-07,False
way/484767420,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,c11a3b4b271936227b29bf5bde14a65446097728432e7f78fb09e8d6ab17763a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,19219.736579,57.9286,331.783205,249,,,ceiling82_carry,True
way/502746345,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,baeaab1dc447b4115ebf952d47aad47c4f70e4dee1c25b68e7caf45998bc5158,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7293.550202,28.7039,254.09614,223,,,ceiling82_carry,True
way/531931774,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,bcb884413125cf0204feb759fbe30f072c0c9b8d17fcf772bd66cfb68be52126,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,168946.298512,2958.6542,57.102415,82,hostname=speed-32.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 18:54",delta_2026-09-07,False
way/531931777,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,42b03b20ae2f6c12a706c7f89413521de90a581fb2b41cdf0199d2f9f7cf467b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,103231.824282,1985.4528,51.994096,62,hostname=speed-22.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 18:55",delta_2026-09-07,False
way/531931779,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,deaae2d0794fb509f3e101925f7ad431b956482293d63f99aab851ab8eaf6e46,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,165144.501831,3186.1675,51.831707,154,hostname=magic-node-07.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 18:55",delta_2026-09-07,False
way/531931788,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,af51b0965c1fc5a14cdb4da0665f4d23473dd363b6f71b9cca80306503c35e3f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,9098.599544,64.9029,140.187874,48,,,ceiling82_carry,True
way/531931790,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,f41800ec70491ddaaa5315b5518c0e59b1dcae078c3e80e2c1f48af9596720f9,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,75643.035216,854.987,88.472731,693,hostname=speed-30.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 18:55",delta_2026-09-07,False
