Date/Time,BATIMENT0000000240877527_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877527_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877527_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877527_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877527_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,5802606.331796797,4266916.251316143,4172587.9178728415,4945275.714177388,11763721.37359883 
 01/01  02:00:00,6546065.394759912,5035925.62075071,4940465.474708355,5770166.681882751,13365925.195845896 
 01/01  03:00:00,6944604.7496584095,5463634.695308793,5368345.265334586,6227780.693447335,14155810.714670742 
 01/01  04:00:00,7203752.802593742,5750401.852816711,5655880.3615024695,6540536.834129892,14737924.15239266 
 01/01  05:00:00,7391273.821115147,5966605.490911336,5874263.225005751,6776082.265605242,15124678.061776098 
 01/01  06:00:00,7676702.644562561,6281750.637863387,6192851.109478929,7115839.155655518,15686686.06385994 
 01/01  07:00:00,7809721.664845789,6440308.0672529675,6354392.003893911,7292921.016231338,16012564.263872199 
 01/01  08:00:00,7983594.150035738,6638270.791345524,6555484.582034575,7510588.616825599,16417576.44155885 
 01/01  09:00:00,8334482.013139846,7017891.537826765,6941020.822690643,7920070.840950306,17088699.877293367 
 01/01  10:00:00,8249442.204532499,7004733.340281831,6960009.803263346,7934354.710286278,16660273.585872702 
 01/01  11:00:00,5900574.307400044,4832949.809879956,4890677.490645577,5725070.771259017,11467481.459129516 
 01/01  12:00:00,2806193.7464605207,1871061.888454101,2016942.7556345647,2605900.640182473,4596663.877203533 
 01/01  13:00:00,659914.3856505572,161251.55532774806,223572.18743060657,421604.67847674445,592126.0534008588 
 01/01  14:00:00,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,0.0,0.0,0.0,0.0,0.0 
 01/01  17:00:00,0.0,0.0,0.0,0.0,905288.0423743569 
 01/01  18:00:00,2850424.0841902094,1061093.354564393,1020781.0386258003,1586027.0044986336,5940069.522289496 
 01/01  19:00:00,3579168.16852382,2033392.6544421208,1975400.6050630356,2520673.6649246393,7413682.754210269 
 01/01  20:00:00,4165224.6967290645,2576116.8293246157,2512095.12968662,3128175.6099866126,8447639.128974639 
 01/01  21:00:00,4544072.735221154,2951502.6513001216,2882445.393142951,3536099.3319389266,9040637.153145509 
 01/01  22:00:00,4743267.969489499,3161171.2346695308,3086188.645538726,3761063.1091741878,9363746.932194462 
 01/01  23:00:00,4970205.94705102,3396420.3658852824,3311862.351856477,4014876.368274776,9949654.600173369 
 01/01  24:00:00,5104279.106300772,3548084.6090656733,3458273.368542135,4179472.436944535,10267910.80815822 
 01/02  01:00:00,5214851.078545865,3688770.0871083685,3598640.8755096435,4319953.760333243,10309913.708904775 
 01/02  02:00:00,5266905.037808917,3772687.700872004,3683847.308740084,4400823.695872623,10229616.548117463 
 01/02  03:00:00,5481774.410556599,4015755.7986588534,3927579.054652216,4645999.704583322,10500659.370742723 
 01/02  04:00:00,5850728.859768427,4417159.912438466,4333375.294100816,5062230.02785318,11009840.095329763 
 01/02  05:00:00,6226613.274849035,4826063.430819996,4747302.488547677,5486266.818003737,11555467.325286739 
 01/02  06:00:00,6509921.801045808,5134970.042288111,5059240.311250642,5810677.474577815,12048721.80808703 
 01/02  07:00:00,6565885.358025518,5212212.744098296,5138527.727733967,5892391.031499493,12138479.04067463 
 01/02  08:00:00,6706379.944779273,5372787.35934762,5301247.344490109,6058175.504477787,12366794.468534637 
 01/02  09:00:00,6969137.323082351,5658983.897491359,5591916.932215443,6360167.853566483,12805650.839947619 
 01/02  10:00:00,6972324.200655766,5707087.666639544,5656534.909646473,6413564.535529335,12532844.641358191 
 01/02  11:00:00,6069148.313014923,4911317.177469714,4914711.099937309,5579750.913898545,9938224.166646596 
 01/02  12:00:00,4465107.520679723,3386990.6482211463,3433867.8283669874,3922973.56068271,5792201.658134203 
 01/02  13:00:00,3304455.3122560694,2237480.7091008,2296583.3363886075,2618784.234632118,2937237.7876357352 
 01/02  14:00:00,4223105.543778971,3075725.2519224016,3089468.2613507234,3490351.394169717,5075620.648217216 
 01/02  15:00:00,5536099.498877639,4343035.975989196,4336419.086105767,4834115.230274754,8040986.257803731 
 01/02  16:00:00,6719885.673911852,5506350.463354445,5486639.049653843,6074512.11276016,10725469.930752974 
 01/02  17:00:00,7567842.440106142,6352265.713627939,6328370.457936641,6998767.013663742,12862245.713617004 
 01/02  18:00:00,9415921.391837217,8232165.761468992,8206974.996901004,9033029.112664212,17183042.72094048 
 01/02  19:00:00,10254610.1340278,9106778.46709452,9089012.32842097,9967665.700389381,18626301.00217033 
 01/02  20:00:00,10597013.661085257,9475532.38565751,9463154.400422761,10373754.70790353,19224314.443811208 
 01/02  21:00:00,10817979.242247809,9721379.014036324,9714157.28060425,10651278.572849441,19652942.78541801 
 01/02  22:00:00,11301219.269627031,10230391.108000267,10228882.667280503,11194545.968943492,20415137.548287015 
 01/02  23:00:00,11855700.04905184,10812065.861453533,10816905.278826647,11814316.834494278,21322948.276125435 
 01/02  24:00:00,12510042.20940483,11498654.287406357,11511454.297653189,12554290.415237634,22580528.709682874 
 01/03  01:00:00,13221272.257969549,12246484.509840064,12268656.732015612,13364844.62834824,24037608.50536614 
 01/03  02:00:00,13535656.074228179,12583615.00177273,12617887.431138853,13767360.691039069,25024769.29742547 
 01/03  03:00:00,13973858.653640797,13047942.44689082,13091934.330080437,14285381.716366075,25993512.129086975 
 01/03  04:00:00,14324423.485189345,13422791.071434055,13474715.888445847,14701923.233973103,26734734.5525754 
 01/03  05:00:00,14557090.71803178,13676883.962907437,13735787.684804792,14990821.656759929,27257751.704467386 
 01/03  06:00:00,14661604.963127958,13797643.24368402,13861771.808928236,15137489.795778133,27559657.192892198 
 01/03  07:00:00,14773901.065528434,13923609.877214693,13992215.182000501,15287511.503220914,27866307.423051845 
 01/03  08:00:00,14870076.575956345,14032588.387378143,14105340.784687988,15416734.86613163,28119477.28765428 
 01/03  09:00:00,14977940.212027421,14153769.342484191,14231195.728843942,15556747.943839323,28350878.37718119 
 01/03  10:00:00,14857342.83168858,14045589.799692117,14128664.731092006,15447732.481640136,27960450.94674334 
 01/03  11:00:00,14218192.903269835,13411664.496968478,13503105.177837426,14738564.876794217,25691577.500072114 
 01/03  12:00:00,13010479.524211831,12183787.090546748,12277158.567602564,13322393.59376026,21238395.468906574 
 01/03  13:00:00,11605542.093062453,10760773.73596113,10859844.045622328,11708119.235445825,16804585.702592276 
 01/03  14:00:00,10466546.425303372,9623161.395759627,9740722.900527999,10502053.534901217,14563200.353107275 
 01/03  15:00:00,9259919.879490916,8377704.861527263,8495813.77817929,9190127.306676399,12713918.079575919 
 01/03  16:00:00,7543862.682379739,6561332.574947766,6679492.821539106,7368028.510536315,11179435.993549544 
 01/03  17:00:00,7716180.915498542,6642603.746813074,6733674.400363514,7609108.077169544,14624939.568969805 
 01/03  18:00:00,12675998.300474726,11653238.278048234,11701441.035960587,12896170.628099583,25360590.893183738 
 01/03  19:00:00,14391183.406782236,13412515.348413195,13470181.022664877,14782491.487966977,28871456.697228223 
 01/03  20:00:00,14853718.706606269,13907478.903947372,13972417.244193763,15351670.822232101,30053755.118871793 
 01/03  21:00:00,15568271.09480453,14652492.488138096,14722042.827989602,16168016.252871895,31549804.686802063 
 01/03  22:00:00,16415265.280985856,15539462.44695767,15617659.564668337,17134642.75597635,33312781.724179115 
