Date/Time,EU_CELL_ZONE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/01  01:00:00,231592645.74791807 
 01/01  02:00:00,264833792.7947439 
 01/01  03:00:00,273129631.24990517 
 01/01  04:00:00,271637346.2054465 
 01/01  05:00:00,272206521.1934575 
 01/01  06:00:00,267400475.76475906 
 01/01  07:00:00,258444731.59168178 
 01/01  08:00:00,251983944.40805963 
 01/01  09:00:00,242658567.81464493 
 01/01  10:00:00,240627052.38005757 
 01/01  11:00:00,247422032.59069476 
 01/01  12:00:00,250209912.11860865 
 01/01  13:00:00,241581283.07453966 
 01/01  14:00:00,232585571.25451183 
 01/01  15:00:00,220143246.62062636 
 01/01  16:00:00,212133619.05649912 
 01/01  17:00:00,213164100.64205897 
 01/01  18:00:00,216467862.65363124 
 01/01  19:00:00,220788792.82122406 
 01/01  20:00:00,214298615.90319136 
 01/01  21:00:00,198296080.14366722 
 01/01  22:00:00,197162705.0750344 
 01/01  23:00:00,197749326.8608287 
 01/01  24:00:00,197567345.12357923 
 01/02  01:00:00,207283252.97505027 
 01/02  02:00:00,213759952.04656765 
 01/02  03:00:00,215026990.57359213 
 01/02  04:00:00,218019997.50675339 
 01/02  05:00:00,224905787.04526135 
 01/02  06:00:00,238216099.28043342 
 01/02  07:00:00,256325078.69303876 
 01/02  08:00:00,273459346.48259217 
 01/02  09:00:00,290713321.9849117 
 01/02  10:00:00,304099708.8642303 
 01/02  11:00:00,304743007.2179176 
 01/02  12:00:00,288226116.04136777 
 01/02  13:00:00,261891570.88264754 
 01/02  14:00:00,245198979.1981596 
 01/02  15:00:00,231373215.62062025 
 01/02  16:00:00,230284120.32569647 
 01/02  17:00:00,248678508.9455827 
 01/02  18:00:00,267510537.78334278 
 01/02  19:00:00,277056715.0049941 
 01/02  20:00:00,264236955.46663192 
 01/02  21:00:00,240898711.84430975 
 01/02  22:00:00,236005187.19218743 
 01/02  23:00:00,227528218.3331716 
 01/02  24:00:00,212578645.91449752 
 01/03  01:00:00,208763891.73082677 
 01/03  02:00:00,205029255.13056746 
 01/03  03:00:00,197037495.9555764 
 01/03  04:00:00,202915001.631136 
 01/03  05:00:00,218640525.7014967 
 01/03  06:00:00,227905087.29165268 
 01/03  07:00:00,230364329.25687897 
 01/03  08:00:00,226829213.82989687 
 01/03  09:00:00,234249956.91144893 
 01/03  10:00:00,256452990.09555334 
 01/03  11:00:00,264662254.59570098 
 01/03  12:00:00,251527508.00641784 
 01/03  13:00:00,242630376.87922344 
 01/03  14:00:00,252513855.3577104 
 01/03  15:00:00,260225738.49561945 
 01/03  16:00:00,267766667.51523918 
 01/03  17:00:00,281826285.59123075 
 01/03  18:00:00,296069287.91404325 
 01/03  19:00:00,307933771.594128 
 01/03  20:00:00,304052431.02483314 
 01/03  21:00:00,293525450.62110215 
 01/03  22:00:00,295924232.1522857 
 01/03  23:00:00,286769043.4710321 
 01/03  24:00:00,272647296.18964183 
 01/04  01:00:00,269599587.8844936 
 01/04  02:00:00,266741827.48202497 
 01/04  03:00:00,261316340.51744294 
 01/04  04:00:00,252191529.06123927 
 01/04  05:00:00,245104533.093879 
 01/04  06:00:00,245166040.401996 
 01/04  07:00:00,242444960.20959762 
 01/04  08:00:00,238048623.88407868 
 01/04  09:00:00,237040140.57283056 
 01/04  10:00:00,240048583.14168462 
 01/04  11:00:00,245995309.69538265 
 01/04  12:00:00,244409132.1513162 
 01/04  13:00:00,235048472.07007402 
 01/04  14:00:00,235309774.42044014 
 01/04  15:00:00,240484078.88137436 
 01/04  16:00:00,247937515.18745267 
 01/04  17:00:00,260713399.09910083 
 01/04  18:00:00,286032037.9108285 
 01/04  19:00:00,313046511.651088 
 01/04  20:00:00,314190789.16274166 
 01/04  21:00:00,312602468.88195276 
 01/04  22:00:00,322955969.83850455 
