Date/Time,RELATION_12582234_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12582234_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12582234_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12582234_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12582234_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,36536671.19043701,37022595.84248331,37407454.11412755,39405484.61012839,67120645.06248593 
 01/01  02:00:00,38144098.90900549,38709431.017870426,39099528.04274554,41159005.2718199,70086573.1872438 
 01/01  03:00:00,38251548.82577975,38840818.32125768,39231427.83734567,41303622.02874528,70289306.06146984 
 01/01  04:00:00,38833196.20044757,39457902.312687084,39850643.801997915,41948658.092896655,71290030.9875292 
 01/01  05:00:00,39385835.011714056,40055539.47446404,40455930.575310454,42574978.26140995,72148583.30475216 
 01/01  06:00:00,39213707.05443935,39889809.27717093,40285118.28239126,42407087.86265901,71946962.60252215 
 01/01  07:00:00,39057527.2954559,39735442.00623057,40127731.56267217,42247911.16720336,71652222.62212023 
 01/01  08:00:00,39191503.22478969,39888718.53603056,40284652.19082372,42409149.17557794,71801824.56636404 
 01/01  09:00:00,39295270.092711754,40015418.06585254,40417669.13713938,42543663.490077734,71787348.92380415 
 01/01  10:00:00,38405888.76707617,39157669.08515799,39581147.26058915,41661497.27212934,69606978.47113794 
 01/01  11:00:00,35917823.34278337,36798231.859114416,37317121.48106424,39264760.12665218,63131990.81202997 
 01/01  12:00:00,31714015.359913453,32685912.20979066,33301644.63998732,35068712.403116465,54094146.69094177 
 01/01  13:00:00,28075351.40353875,29101551.16040757,29794130.450956978,31414824.903378576,46783604.95772622 
 01/01  14:00:00,26466929.486345444,27483737.453065764,28203161.328258254,29742838.54069288,43625386.46301903 
 01/01  15:00:00,24457011.414705306,25471700.80375834,26241383.033510525,27722792.0115866,40151024.51386464 
 01/01  16:00:00,20162029.951405007,21159596.226196162,22037734.73696446,23436678.812458806,32731063.512894265 
 01/01  17:00:00,19214491.376496185,20061267.73662567,20908106.710398704,22349622.21141691,33375791.467951555 
 01/01  18:00:00,20666289.582022168,21213663.95088055,21923286.390295915,23502314.542464092,38807989.9264264 
 01/01  19:00:00,28175941.685266163,28405163.00893082,28801158.62777532,30457081.05682545,51990569.13638249 
 01/01  20:00:00,29664463.716640912,29939099.0204417,30337103.032247826,32047335.38294615,54409139.11475734 
 01/01  21:00:00,30349818.963142626,30630579.127548464,31014579.897829697,32762220.400315486,55806225.79237733 
 01/01  22:00:00,31123461.379324228,31418462.6345385,31794302.24486247,33577317.49075734,57178868.46947958 
 01/01  23:00:00,32663609.857921183,32994502.80955132,33365303.98827248,35222534.162480555,60299990.5057099 
 01/01  24:00:00,33955669.645439155,34331530.13352118,34705220.76218894,36617673.419429615,62588025.39507505 
 01/02  01:00:00,34166886.112267405,34549030.16114042,34913092.21410796,36853529.74274898,63378625.01981023 
 01/02  02:00:00,34289884.464134365,34653188.11557009,34999194.14016002,36984638.66675004,64489505.4230362 
 01/02  03:00:00,34737318.05362884,35093316.74496411,35426160.29220847,37469862.40092842,66158371.844206974 
 01/02  04:00:00,37462629.43298438,37894654.06844326,38235581.90301715,40402681.41083212,71570597.5746392 
 01/02  05:00:00,40288198.167961344,40831931.631727606,41194718.492743894,43477682.58956526,76860374.54190949 
 01/02  06:00:00,41392127.91704077,42001199.65539041,42377782.93574409,44706434.68004765,78611164.2547899 
 01/02  07:00:00,41621131.251127996,42266336.36122848,42650223.352369204,44988110.884241596,78677594.12366757 
 01/02  08:00:00,40286252.67465752,40902017.71646902,41274806.31761624,43585132.788785696,76495716.05325921 
 01/02  09:00:00,39046819.46266622,39598129.346149266,39945092.99711389,42233290.50861833,74775292.14889544 
 01/02  10:00:00,37537550.03364056,38032884.99565488,38366853.72036924,40586605.26621133,71563694.16893677 
