Date/Time,BATIMENT0000000240879996_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879996_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879996_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879996_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879996_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879996_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,8739221.305886075,5400605.385841511,5367658.906541567,5679285.2248797435,6862091.410019075,23348856.383785285 
 01/01  02:00:00,10914506.815806545,7564772.614172522,7499852.74685165,7789955.401147774,9021055.868782522,27244736.43886523 
 01/01  03:00:00,12141078.311452981,8811650.892591476,8721146.598888071,8989451.942256605,10241109.402616136,29274574.692215737 
 01/01  04:00:00,12957033.834705817,9655273.247527612,9541988.805801328,9790117.684606312,11059432.541489907,30781518.726920117 
 01/01  05:00:00,13584835.22178697,10324242.48641798,10193977.114292769,10424053.454935387,11703109.847259209,31863076.41279632 
 01/01  06:00:00,14491733.882005475,11271879.097763985,11126198.373917852,11339313.546182051,12630588.091354143,33358758.252141472 
 01/01  07:00:00,14947607.762741845,11768442.721147487,11609914.170946414,11808213.264999133,13108556.357778668,34255173.16620128 
 01/01  08:00:00,15526513.979604725,12389299.503744906,12218910.052373018,12402775.087367138,13713218.044998009,35350739.37983973 
 01/01  09:00:00,16629143.396758093,13538697.61109358,13362039.45679326,13535943.615571875,14863908.354052112,37143356.57982251 
 01/01  10:00:00,16915708.835282363,13990724.21962463,13859590.180381238,14042539.720020235,15341768.781688787,36795721.0463479 
 01/01  11:00:00,12214022.831410427,9738874.887123132,9740343.096205512,9899647.046995662,10903121.970285034,26052917.5278588 
 01/01  12:00:00,4569252.934472112,2670539.877047902,2735272.3415054614,2851541.631679586,3515166.6695374767,10163270.078424469 
 01/01  13:00:00,91282.3001261568,0.0,0.0,0.0,0.0,573671.6133468202 
 01/01  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  18:00:00,0.0,0.0,0.0,0.0,0.0,8639390.95668029 
 01/01  19:00:00,2239428.4888013033,0.0,0.0,0.0,662053.969522356,12338093.920667447 
 01/01  20:00:00,3875501.1539604748,782556.721682637,906284.8227811279,1385264.8446580628,2351471.892583254,14990803.288540537 
