Date/Time,BATIMENT0000000240877151_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877151_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,5740049.649620182,4211171.826273171,4033251.6647010515,4169876.1086387737,4963236.851795794,11622842.148250995 
 01/01  02:00:00,6483785.829422185,4979955.317975881,4793845.545205242,4925665.406597697,5774196.903760761,13185211.118366802 
 01/01  03:00:00,6883803.996592278,5408819.18324412,5218553.93706839,5345034.984060124,6221588.162323042,13953183.95759105 
 01/01  04:00:00,7146035.052894709,5698834.857837388,5505407.129790688,5627129.947666978,6527516.719272351,14517530.538133655 
 01/01  05:00:00,7335667.1997823035,5917249.223093616,5723074.8836676255,5840807.018576715,6756863.514794302,14892401.7131677 
 01/01  06:00:00,7621663.235096931,6233072.89030283,6039335.122757819,6154245.042751721,7089884.8108121725,15441452.60138607 
 01/01  07:00:00,7755659.147833203,6392407.333704402,6199183.194917342,6311526.682437736,7261282.494519457,15756068.375375427 
 01/01  08:00:00,7930996.385395661,6592228.830252389,6399850.909441693,6509790.293843032,7474745.123908151,16150479.233966768 
 01/01  09:00:00,8280098.288096087,6970123.769995097,6780920.84968412,6890949.130063289,7878182.178173695,16810891.739092156 
 01/01  10:00:00,8196962.865252942,6956578.730872303,6799187.611402324,6924578.772392622,7902092.086056451,16420424.954056997 
 01/01  11:00:00,5890721.661505935,4813091.6574510485,4769489.727337168,4947394.816042802,5768154.6895676125,11421544.152320325 
 01/01  12:00:00,2868265.0856107417,1924687.8081017612,1990959.0091970519,2212469.9569996744,2768253.6794197513,4731131.265389052 
 01/01  13:00:00,699587.4131251738,149649.77599038393,198863.58878246104,329175.93787911173,569825.0514105574,750492.1106230004 
 01/01  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  17:00:00,0.0,0.0,0.0,0.0,0.0,940137.8176969595 
 01/01  18:00:00,2705030.757469847,960563.5957993628,880833.9087753411,1089248.6312796306,1680039.2802946852,5977333.805535338 
 01/01  19:00:00,3488232.7004228868,1965743.68831786,1858444.661723671,2017294.77365214,2594063.8702855795,7414796.063245229 
 01/01  20:00:00,4076674.262429312,2506571.2707045986,2386714.8047067663,2548715.569805639,3193296.9391756635,8423784.539464012 
 01/01  21:00:00,4460003.336293088,2880132.316806508,2748060.2466621962,2913670.8004347603,3593192.614961631,9001590.441223966 
 01/01  22:00:00,4665596.509355813,3093436.9338705987,2950631.642317894,3111513.1328199496,3810783.522267162,9310521.268459238 
 01/01  23:00:00,4900285.7378348885,3334844.486503926,3177262.430970138,3328687.6106096986,4054967.920931508,9867132.057950245 
 01/01  24:00:00,5040604.711554403,3491872.36337506,3324870.8685053196,3468527.6429316965,4211871.093182204,10167225.38175866 
 01/02  01:00:00,5154685.47300328,3635731.305371347,3466391.5700497315,3603782.4088684926,4346138.245738354,10207271.273147557 
 01/02  02:00:00,5209778.997693107,3722612.5018899734,3553284.773670495,3685273.646773052,4422230.136136905,10129222.581086691 
 01/02  03:00:00,5425955.948650311,3967099.0847014096,3797258.802292636,3923670.1325679254,4661046.517523213,10395458.761951338 
 01/02  04:00:00,5793702.828881873,4367533.0311655905,4200236.476532575,4324498.810654521,5071000.627390764,10902014.262274237 
 01/02  05:00:00,6167570.574578315,4774560.579316901,4610911.365780118,4733272.609738491,5488632.187695582,11444168.286695197 
 01/02  06:00:00,6450485.596294251,5083133.578393109,4920734.075803589,5040612.611703561,5807392.725084775,11929478.378907312 
 01/02  07:00:00,6508138.70659952,5162246.911873374,5001042.155424151,5117955.420111562,5886344.211484376,12016513.127767935 
 01/02  08:00:00,6649118.157211725,5323534.729795644,5163822.901425364,5277922.426330418,6048500.273128032,12240485.580451833 
 01/02  09:00:00,6910406.257644436,5608414.889007138,5451955.675037904,5565457.444523482,6346230.079356613,12674638.66245998 
 01/02  10:00:00,6910399.428647988,5653218.088843336,5514199.613026736,5634036.0873392895,6401454.230579553,12424601.95932801 
 01/02  11:00:00,6010355.236997002,4857678.39087559,4781372.5849194685,4928291.325304532,5597530.208823275,9938612.995789977 
