Date/Time,BATIMENT0000000240879492_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879492_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879492_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879492_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879492_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,5148935.72292202,3737886.4631150006,3653140.702665227,4366872.994830614,10515955.041627217 
 01/01  02:00:00,5847317.684081154,4462173.783897318,4375713.7676669285,5139959.4156948365,11982460.00304145 
 01/01  03:00:00,6228077.8243214255,4873378.927545732,4786650.64257526,5575831.238650359,12709569.69126346 
 01/01  04:00:00,6479270.414150339,5153273.513609175,5066800.177365658,5876518.357306452,13245130.271889169 
 01/01  05:00:00,6662565.350852249,5366523.172673449,5281784.028549423,6104719.929321151,13602091.621469753 
 01/01  06:00:00,6933741.792314511,5668950.513674799,5587271.860107545,6427401.862948394,14118325.634955537 
 01/01  07:00:00,7063270.862679769,5824562.531849131,5745394.862631115,6597472.193180561,14416338.977927964 
 01/01  08:00:00,7230704.1723056175,6017460.388080872,5941124.4573282255,6806498.105140626,14788663.333632069 
 01/01  09:00:00,7554288.356081763,6369818.267685156,6298798.754195218,7184035.0822403785,15396895.600196421 
 01/01  10:00:00,7482490.141299872,6366540.7744561555,6325353.835772745,7204911.287826521,15014515.628312858 
 01/01  11:00:00,5447223.626971606,4488387.433006379,4540769.4853767175,5289891.236641776,10407820.738409307 
 01/01  12:00:00,2442289.8994376995,1625037.4436725776,1770545.6762117455,2306644.704706507,4073799.849885661 
 01/01  13:00:00,160299.00321922323,67.08136191009545,30834.48316457507,111992.29437739996,273560.2952701942 
 01/01  14:00:00,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,0.0,0.0,0.0,0.0,0.0 
 01/01  17:00:00,0.0,0.0,0.0,0.0,579541.9710533519 
 01/01  18:00:00,2136295.5421004184,578855.1970226137,555470.1979499805,1070045.3835321008,5145964.149160948 
 01/01  19:00:00,2953640.797366051,1545001.6892475719,1500715.006210658,2041747.7156011506,6436389.428290396 
 01/01  20:00:00,3512402.7046257607,2098763.5872019483,2044502.3373018196,2591430.4995992547,7394249.781709686 
 01/01  21:00:00,3886039.9971667887,2440559.1662848718,2381888.026062318,2977080.071997337,7956103.345159952 
 01/01  22:00:00,4099572.509365878,2649968.946315843,2585441.6386385215,3208619.4348635003,8276305.444772094 
 01/01  23:00:00,4338143.3826895375,2890942.938581636,2816708.200044931,3467795.7132811393,8831582.369947065 
 01/01  24:00:00,4488493.722539963,3057375.9327503475,2977601.2248237124,3644913.1358312615,9140879.32238893 
 01/02  01:00:00,4608360.093794444,3206669.4318702184,3126120.0573880957,3792799.5005562636,9194699.724214021 
 01/02  02:00:00,4671942.468528188,3302197.9924349114,3222481.648376541,3884128.3276397213,9135854.308924833 
 01/02  03:00:00,4883108.025104256,3543063.994354889,3463702.0764421737,4124500.7312912205,9393481.537312474 
 01/02  04:00:00,5230351.690747242,3924134.7913769134,3848812.9820012203,4517423.650400201,9864835.9566974 
 01/02  05:00:00,5580733.645992325,4308262.317881545,4237473.670247101,4913632.12275962,10366155.387528662 
 01/02  06:00:00,5847652.383431621,4601755.501601283,4533639.229637083,5219536.115899991,10819761.921795681 
 01/02  07:00:00,5906864.02262617,4683248.978240313,4616938.9113370385,5303444.128190723,10906605.891791157 
 01/02  08:00:00,6041653.399620048,4839194.284575793,4774808.388941351,5462466.288679146,11117959.358244203 
