Time,BATIMENT0000000240877522_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877522_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877522_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240877522_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240877522_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240877522_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877522_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877522_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877522_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877522_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877522_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877522_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240877522_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877522_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877522_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240877522_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240877522_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240877522_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877522_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877522_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877522_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877522_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877522_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877522_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240877522_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877522_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877522_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F2_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240877522_PART0_F2_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240877522_PART0_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877522_PART0_F2_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240877522_PART0_F2_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877522_PART0_F2_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877522_PART0_F2_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877522_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877522_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877522_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877522_PART0_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,3.998164E+03,0.000000E+00,1.306750E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999499E+01,4.090054E+01,2.879880E+01,4.605474E+01,4.164816E+03,0.000000E+00,1.361216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999494E+01,4.122190E+01,3.369423E+01,3.487209E+01,7.037441E+03,0.000000E+00,2.300066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999456E+01,4.503731E+01,3.466112E+01,3.304334E+01
00:20:00,4.058998E+03,0.000000E+00,1.326631E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999496E+01,4.091647E+01,2.869597E+01,4.670484E+01,4.231948E+03,0.000000E+00,1.383154E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999491E+01,4.124406E+01,3.356531E+01,3.541202E+01,7.134617E+03,0.000000E+00,2.331823E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999453E+01,4.504903E+01,3.446963E+01,3.367096E+01
00:30:00,4.122277E+03,0.000000E+00,1.347310E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999493E+01,4.093480E+01,2.859163E+01,4.735945E+01,4.301805E+03,0.000000E+00,1.405984E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.126859E+01,3.343436E+01,3.595738E+01,7.240344E+03,0.000000E+00,2.366374E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999449E+01,4.506593E+01,3.427913E+01,3.430205E+01
00:40:00,4.188061E+03,0.000000E+00,1.368808E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,4.095568E+01,2.848532E+01,4.801487E+01,4.374439E+03,0.000000E+00,1.429720E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.129563E+01,3.330105E+01,3.650506E+01,7.354743E+03,0.000000E+00,2.403758E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999446E+01,4.508755E+01,3.408838E+01,3.493516E+01
00:50:00,4.256348E+03,0.000000E+00,1.391124E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999488E+01,4.097849E+01,2.837759E+01,4.866808E+01,4.449847E+03,0.000000E+00,1.454363E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.132455E+01,3.316588E+01,3.705296E+01,7.477820E+03,0.000000E+00,2.443979E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999443E+01,4.511246E+01,3.389673E+01,3.557037E+01
01:00:00,4.327135E+03,0.000000E+00,1.414257E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999485E+01,4.100257E+01,2.826903E+01,4.931677E+01,4.528030E+03,0.000000E+00,1.479914E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999479E+01,4.135464E+01,3.302935E+01,3.759962E+01,7.609588E+03,0.000000E+00,2.487039E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999441E+01,4.513932E+01,3.370406E+01,3.620748E+01
01:10:00,4.358629E+03,0.000000E+00,1.424549E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999483E+01,4.102743E+01,2.815983E+01,4.995970E+01,4.563885E+03,0.000000E+00,1.491631E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999477E+01,4.138538E+01,3.289160E+01,3.814427E+01,7.670372E+03,0.000000E+00,2.506903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999439E+01,4.516722E+01,3.351032E+01,3.684608E+01
01:20:00,4.388105E+03,0.000000E+00,1.434181E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999481E+01,4.105175E+01,2.805676E+01,5.057655E+01,4.597526E+03,0.000000E+00,1.502625E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999476E+01,4.141530E+01,3.275985E+01,3.867098E+01,7.726261E+03,0.000000E+00,2.525167E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999438E+01,4.519354E+01,3.332529E+01,3.746550E+01
01:30:00,4.415466E+03,0.000000E+00,1.443123E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999480E+01,4.107492E+01,2.796125E+01,5.116236E+01,4.628800E+03,0.000000E+00,1.512845E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999475E+01,4.144376E+01,3.263566E+01,3.917575E+01,7.777206E+03,0.000000E+00,2.541815E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999437E+01,4.521699E+01,3.315065E+01,3.806112E+01
01:40:00,4.440740E+03,0.000000E+00,1.451382E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999479E+01,4.109670E+01,2.787060E+01,5.172455E+01,4.657751E+03,0.000000E+00,1.522306E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999473E+01,4.147050E+01,3.251628E+01,3.966410E+01,7.823191E+03,0.000000E+00,2.556844E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999437E+01,4.523756E+01,3.298226E+01,3.864089E+01
