Date/Time,BATIMENT0000000240879449_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879449_PART0_F0_DWELLING_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 07/31  08:00:00,1063165.901373046,1460944.629773432,1547109.1681029617,1536357.0636006421,1363436.762085841 
 07/31  09:00:00,130042.68333779764,451818.19855658105,513469.6030576089,487675.15117797744,23665.71688944387 
 07/31  10:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  11:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  12:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  13:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  14:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  15:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  16:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  17:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  18:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  19:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  20:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  21:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  22:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  23:00:00,0.0,0.0,0.0,0.0,0.0 
 07/31  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/01  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/02  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/03  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  11:00:00,46506.28434744867,91725.66106559389,170190.80936825776,152870.56044302008,376527.6577906392 
 08/04  12:00:00,104069.2765119049,173962.90539667534,245011.10438077594,229997.42941970617,360254.1014108189 
 08/04  13:00:00,0.0,2192.083322034159,13532.960628293222,10745.447295442866,0.0 
 08/04  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/04  23:00:00,0.0,104564.15029132913,184158.16024502856,176429.77737728215,191889.03759402892 
 08/04  24:00:00,0.0,407332.9479317632,485296.3114449275,478334.758573772,560531.2366001789 
 08/05  01:00:00,297890.8865310863,617107.0830053403,690365.3957552365,684909.8030896261,797819.7925698232 
 08/05  02:00:00,782918.2397236014,979288.5658485363,1046002.034600328,1042797.770091756,1216317.2939228509 
 08/05  03:00:00,1334231.4175203631,1420455.9217088989,1480533.9756315576,1479559.1000422386,1731922.8396105175 
 08/05  04:00:00,1694419.203035039,1709284.0179292513,1762049.4796298544,1763007.6188443245,2070957.6906386034 
 08/05  05:00:00,1853256.206197958,1809223.4328464167,1854446.8033368264,1857028.6086888374,2191875.011693746 
 08/05  06:00:00,2101728.904057542,1988634.0148735254,2026462.8522449671,2030789.2889600769,2400714.533199999 
 08/05  07:00:00,2249167.99118522,2098719.4297197917,2130116.003393979,2135848.2182449778,2512200.8019809364 
 08/05  08:00:00,1871376.784339444,1812281.5846512122,1839111.4414395518,1844075.0379589996,2084650.503919467 
 08/05  09:00:00,1192862.109061028,1301606.0777214312,1326056.7344217123,1326112.9735170007,1230509.8841228508 
 08/05  10:00:00,431394.1923942228,712722.5078369054,735969.6253898597,727468.005336197,270207.8381636792 
 08/05  11:00:00,0.0,123876.58952225611,139593.90755360367,128443.96967399956,0.0 
 08/05  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/05  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/06  01:00:00,0.0,148190.59336330104,198683.58160874632,168852.3666463414,78331.5298264075 
 08/06  02:00:00,313082.0027114998,539371.7993097205,584566.5155102862,560537.853981735,504143.2475174879 
 08/06  03:00:00,463697.8939934736,586601.8820748156,629069.4397635352,606458.4778206511,615672.7401559503 
 08/06  04:00:00,539517.140199148,608362.4184819274,647136.4704728709,626994.6617377078,657294.5213957006 
 08/06  05:00:00,724900.0514005268,754360.5937070898,788799.6771173102,771616.6245432876,838118.2159076896 
 08/06  06:00:00,965858.8547413077,946483.5720421586,976330.7979986727,962294.6847219573,1073806.591967 
 08/06  07:00:00,1255714.3954153655,1190818.244830273,1216331.625653706,1205350.1693666289,1355890.0501532175 
 08/06  08:00:00,1316383.967971898,1290630.5616234518,1312882.077965721,1303887.4438130006,1410094.3704948206 
 08/06  09:00:00,1078878.3203242812,1169064.7940226265,1189271.994666675,1180287.5050938283,1132757.7719796887 
 08/06  10:00:00,774450.2838233472,961536.6326689008,980368.6684278408,970336.7635365316,777885.1679231259 
 08/06  11:00:00,451915.23815831024,704239.4345964452,721786.2748782514,711439.7022956735,455887.4229391047 
 08/06  12:00:00,40370.58852873015,388646.83159084234,406954.24983993435,393441.51942686294,20071.35121552565 
 08/06  13:00:00,0.0,122316.63366238063,139734.26699252013,126900.85885434094,0.0 
 08/06  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/06  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/06  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/06  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/06  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/06  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/06  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/06  21:00:00,0.0,26464.601584142652,78392.80420594441,72694.4487925837,0.0 
 08/06  22:00:00,62128.53405272181,619129.5779150024,683712.8032617723,675482.4137022967,618855.455738632 
 08/06  23:00:00,848416.7735794064,1311388.8522415175,1376047.4508740532,1371356.638730636,1417414.4154223092 
 08/06  24:00:00,1488820.838643395,1798074.1188612552,1854499.106587336,1852544.8099624205,1994389.9902686083 
 08/07  01:00:00,2100837.686956213,2285610.6758381384,2333821.8121485175,2334644.2456651,2579772.5460377783 
 08/07  02:00:00,2709311.769643589,2760051.8259650446,2800942.5462982124,2804317.8586051916,3151921.540995779 
 08/07  03:00:00,3231315.175055163,3152548.7253962243,3186508.4695525775,3192213.1328585106,3628292.9441481307 
 08/07  04:00:00,3849752.982088854,3626130.3893696624,3653633.3270182516,3661603.414265293,4186334.9759549736 
 08/07  05:00:00,4129479.215702492,3811591.0904475227,3833592.958499545,3843215.2567201694,4422406.027790702 
 08/07  06:00:00,4198137.719373289,3818726.103403476,3835845.6896246793,3846574.6614538804,4449481.8094598865 
 08/07  07:00:00,4411162.19283964,3996144.497429408,4009061.785603156,4020920.2894004425,4627698.788466241 
 08/07  08:00:00,3506539.575216789,3312828.706940474,3324107.3029606533,3331940.621561154,3578794.7757758745 
 08/07  09:00:00,2018374.8378645442,2094886.435863795,2106001.2539886027,2100757.951189486,1598685.66201769 
 08/07  10:00:00,898248.0893406335,1157515.9595827442,1168761.5177721295,1148601.6412868907,108535.94367129699 
 08/07  11:00:00,138051.6195201446,488368.5986186669,501516.14005367446,475723.53094072896,0.0 
 08/07  12:00:00,0.0,41289.86834644167,49709.281515351904,35828.50127098791,0.0 
 08/07  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/07  23:00:00,0.0,199344.73153515137,326298.5927744449,305471.806400927,113722.12189220736 
 08/07  24:00:00,0.0,677191.16536183,781555.9106807399,768339.6989758082,669010.8393992035 
 08/08  01:00:00,686429.2169725043,1525775.5469976896,1623666.736684213,1612467.7960917235,1671150.1511170529 
 08/08  02:00:00,2117983.8506995905,2601186.3025278375,2691520.342780516,2684350.6572376075,2903024.897638998 
 08/08  03:00:00,3174371.82447121,3404689.3693001796,3484707.3647848666,3481789.7226618086,3849507.5871664193 
 08/08  04:00:00,3795577.2040028563,3870731.7703921963,3939908.1191014154,3940546.430138893,4419186.553312704 
 08/08  05:00:00,4262217.244212939,4206848.468487792,4265390.065386299,4269155.934987786,4836935.77072331 
 08/08  06:00:00,4799084.529788787,4596631.936161957,4645406.3539017625,4652133.781684766,5310655.047091864 
 08/08  07:00:00,5225082.102841915,4933463.140704485,4973688.265330636,4982194.64773255,5627962.388103347 
 08/08  08:00:00,4323631.039621933,4238465.032417039,4271963.784392507,4272219.967769248,4212958.475233758 
 08/08  09:00:00,2533040.2106310385,2727013.1157419086,2757010.367929902,2738624.2692000805,1661852.5166883164 
 08/08  10:00:00,923886.2659111926,1323679.6275108499,1351277.494205005,1320493.089959337,71413.3273461528 
 08/08  11:00:00,23101.803854529862,219134.6872173075,237121.8714542454,206409.0195073688,0.0 
 08/08  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/08  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  02:00:00,0.0,52400.02454313944,153274.52869091212,134529.09686768835,0.0 
 08/09  03:00:00,0.0,417278.3585958343,582109.7470608846,549684.3769191809,412168.41011388606 
 08/09  04:00:00,0.0,802618.5305025938,938829.0177938093,916778.9319439472,878272.5533648875 
 08/09  05:00:00,665548.1830406657,1383104.0365902327,1488099.8582524378,1473466.2182122485,1573700.1968343423 
 08/09  06:00:00,1499749.9550936017,1952271.837860727,2046708.1537302427,2034539.6195559022,2257588.020781048 
 08/09  07:00:00,2321960.0163807976,2584477.9528788873,2676049.9004422138,2665988.150452695,2912039.939739884 
 08/09  08:00:00,1658930.399096853,2053497.3067020508,2135008.391599647,2118762.633929386,1836098.1439938738 
 08/09  09:00:00,224645.12836621434,657759.6070751142,732468.9105653043,699681.2512880266,113708.11302152724 
 08/09  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/09  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  05:00:00,0.0,0.0,28607.465558128028,0.0,0.0 
 08/10  06:00:00,0.0,216417.5418426952,414677.0814403135,374733.70848753845,282927.85730838514 
 08/10  07:00:00,0.0,400323.8041643796,553965.5792512961,515061.1010426146,474894.99928647425 
 08/10  08:00:00,0.0,53397.15995849547,107141.80644241569,88681.73116004036,21352.767591805605 
 08/10  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/10  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/11  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/12  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/13  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/14  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  03:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  04:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  05:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  06:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  07:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  08:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  09:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  10:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  11:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  12:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  13:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  14:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  15:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  16:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  17:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  18:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  19:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  20:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  21:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  22:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  23:00:00,0.0,0.0,0.0,0.0,0.0 
 08/15  24:00:00,0.0,0.0,0.0,0.0,0.0 
 08/16  01:00:00,0.0,0.0,0.0,0.0,0.0 
 08/16  02:00:00,0.0,0.0,0.0,0.0,0.0 
 08/16  03:00:00,0.0,0.0,0.0,0.0,0.0 
