Date/Time,RELATION_12765477_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765477_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765477_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765477_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765477_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,33066047.66139148,32167362.575002756,32449038.034020044,35136514.65987063,64935429.35336063 
 01/01  02:00:00,34402677.67473136,33550500.165541593,33833969.34940686,36602097.658401735,67615308.0900107 
 01/01  03:00:00,34502480.9105622,33677606.44699764,33962417.4745743,36751311.811816044,67878160.04576503 
 01/01  04:00:00,35039932.34221489,34248005.34538881,34535974.12037022,37361703.46985852,68887037.39052574 
 01/01  05:00:00,35554352.902945295,34799390.336913645,35093425.09031493,37948898.04054927,69749381.40237132 
 01/01  06:00:00,35353023.05618269,34611582.26351415,34903561.37876923,37769176.13851249,69560796.0429105 
 01/01  07:00:00,35213951.37241353,34482732.30559982,34773433.93847321,37639142.89793119,69314408.81441076 
 01/01  08:00:00,35356305.91297341,34645435.747702874,34939608.296215385,37812881.322021015,69500749.18433635 
 01/01  09:00:00,35481426.38598191,34793606.85991769,35093383.3722773,37970235.92772206,69531487.2631184 
 01/01  10:00:00,34709548.438710056,34053996.41958383,34370187.58497644,37192559.27585497,67470420.72043362 
 01/01  11:00:00,32711561.928515617,32157814.57149611,32541707.931102205,35194605.51686453,61450726.86376433 
 01/01  12:00:00,29122280.467743095,28643923.086722575,29090315.369418852,31501297.69720127,52887802.59236509 
 01/01  13:00:00,26020613.74184519,25603385.43920222,26107352.300104782,28317930.895231206,45985085.16199862 
 01/01  14:00:00,24570017.016492087,24152780.110567745,24676732.28087724,26774341.73786903,42886516.8160699 
 01/01  15:00:00,22747038.4734227,22354099.77299186,22927956.626582947,24933658.182802998,39574139.33619228 
 01/01  16:00:00,18614375.07196172,18256812.625426352,18943909.71983633,20797787.356750913,32409984.60817677 
 01/01  17:00:00,16573265.73093306,16150510.900975134,16877208.144886866,18822110.225494683,31998560.926935334 
 01/01  18:00:00,16358115.159060718,15697178.604385937,16369214.97539911,18512204.48965202,35709993.469681375 
 01/01  19:00:00,25021293.21410819,23954861.959864963,24261102.062563267,26514251.747085232,49833301.67360859 
 01/01  20:00:00,26559074.940980382,25521083.757870942,25824968.12005217,28146495.923535388,52382226.70666437 
 01/01  21:00:00,27257708.802553117,26225647.18482244,26515443.020359695,28885871.356569577,53855092.83714633 
 01/01  22:00:00,28053093.563251305,27036015.84633756,27318631.067800555,29736579.40649386,55321533.3752123 
 01/01  23:00:00,29564222.898238853,28573631.66424934,28850882.810562838,31361874.52701342,58491827.51358861 
 01/01  24:00:00,30839945.029624693,29887792.203272834,30169064.403644018,32755198.156252496,60870286.195863545 
 01/02  01:00:00,31025010.13785725,30083888.35255196,30356969.134118695,32980706.911338415,61689215.2577647 
 01/02  02:00:00,31153866.128541507,30211405.033172205,30473320.33463102,33157613.056140624,62913447.33991809 
 01/02  03:00:00,31637871.85232712,30708845.4234535,30967213.46481507,33732706.33775867,64786378.90804834 
 01/02  04:00:00,34289799.42080177,33419824.998344652,33689378.88914248,36612484.68584055,70274142.83719961 
 01/02  05:00:00,36977327.90869064,36183267.21902443,36470104.740685314,39538988.09460537,75519060.19595528 
 01/02  06:00:00,38019454.8207098,37279013.30577872,37579112.169489786,40712291.434420526,77300870.12165867 
 01/02  07:00:00,38234221.001351714,37532542.123455465,37842646.43238875,40997476.36350562,77448874.7730223 
 01/02  08:00:00,36949498.88883132,36249767.76931787,36557894.540817246,39691982.19322516,75414031.6186626 
 01/02  09:00:00,35812227.457022384,35096622.94254417,35397385.13764517,38521434.99669875,73981215.8350476 
 01/02  10:00:00,34502709.585997984,33776907.54480117,34079330.685553275,37139412.53245212,71102546.4027079 
 01/02  11:00:00,32324754.085929107,31547791.568646196,31845958.60139864,34525525.4518166,61073570.136509255 
 01/02  12:00:00,28399159.480789833,27449062.377004754,27679841.641283654,29670590.997560106,45166020.11735774 
 01/02  13:00:00,24844510.932268623,23709052.369210403,23872818.57941299,25308181.409382943,33454012.961822264 
 01/02  14:00:00,22735670.079917077,21522490.380914412,21674674.440956667,22803294.980164368,27650709.146257065 
 01/02  15:00:00,22925644.333727036,21745537.075600266,21932496.700089894,23127318.331914198,29474145.81012076 
 01/02  16:00:00,22154859.150944795,20979555.286037244,21186401.26688114,22435911.046738785,30201231.300007757 
 01/02  17:00:00,20561501.550506778,19348269.033206776,19577636.258767396,20931173.56539326,30675293.27805618 
 01/02  18:00:00,20140868.87190218,18850470.10298241,19096370.74991815,20757462.297024395,35420588.205242805 
 01/02  19:00:00,26511860.12794351,25295430.512829,25470740.390171662,27477700.759183157,49445263.01504806 
 01/02  20:00:00,27894481.676595464,26710755.838682294,26891714.73846433,29005865.524100363,52302675.34552092 
 01/02  21:00:00,28538015.243290313,27385373.179059394,27571183.636125937,29797098.550429028,54556917.01566906 
 01/02  22:00:00,28814443.15245471,27689916.45646288,27881305.242674544,30189856.45888753,55903009.57693651 
 01/02  23:00:00,29752819.490531437,28670515.547459073,28872084.259656925,31258652.587672062,57787864.33510493 
 01/02  24:00:00,30450747.250746332,29416247.905421272,29632657.080147877,32057986.229970515,58581945.84024398 
 01/03  01:00:00,30939600.66456703,29940623.8526915,30166772.327395275,32610840.338352896,59077136.47482254 
 01/03  02:00:00,32066709.883466847,31101095.8287229,31333312.769473284,33879327.34636677,61944232.19013865 
 01/03  03:00:00,32863000.92404742,31920350.441190057,32154616.807842787,34819122.09970295,64876951.85065546 
 01/03  04:00:00,34059061.04863912,33157175.74291744,33401714.79665124,36168254.34942961,67675367.61310337 
 01/03  05:00:00,35539747.226559326,34697227.658260845,34959268.71435256,37807548.41535131,70311369.28786235 
 01/03  06:00:00,36831938.21427497,36040217.27539643,36315707.09367191,39262299.84975466,73164816.07852888 
 01/03  07:00:00,37015872.17640747,36257811.40611232,36542301.78813403,39543260.16045674,73986685.76421809 
 01/03  08:00:00,36106573.037568584,35363535.306999065,35654040.53388651,38604003.989559144,71599997.44399059 
 01/03  09:00:00,35504821.77001852,34756430.543912105,35042924.449213006,37975839.34485834,70574580.36595859 
 01/03  10:00:00,34508153.865668654,33752607.51530285,34040938.87716828,36906807.8280526,67992577.262523 
 01/03  11:00:00,31085822.782767624,30272505.170885768,30566562.79591868,32960604.837681867,55033147.64685184 
 01/03  12:00:00,26019663.468641017,25075582.68224499,25332680.17628222,27098698.209649686,39382781.18337676 
 01/03  13:00:00,24927902.450788584,23974179.52534322,24249420.143515706,25942348.503057107,37526882.570474625 
 01/03  14:00:00,23330957.357713476,22360734.383123603,22650955.4878223,24134234.705114037,33046837.17302452 
 01/03  15:00:00,23085602.757938847,22112564.984962843,22409096.918647308,23907151.35924436,33805543.434776895 
 01/03  16:00:00,23558344.402977098,22565358.548305843,22848259.54976783,24452633.005333915,36879936.92314885 
 01/03  17:00:00,27836919.643618003,26818648.762329258,27025431.137649857,29046304.687392186,50251272.714793056 
 01/03  18:00:00,28610026.614914864,27604372.79199125,27809378.406136453,29923150.609418716,52687418.35778455 
 01/03  19:00:00,27980430.333914902,26961094.20620158,27171572.885715522,29338434.171091907,52555905.93369103 
 01/03  20:00:00,27592253.153867673,26562065.390727345,26766587.55437726,28954319.22545097,52227657.17542542 
 01/03  21:00:00,27380688.38279669,26341177.46806048,26541158.30354961,28746572.785388328,52120844.79261393 
 01/03  22:00:00,27049106.156754382,25992533.548168104,26183092.753714897,28403239.251200326,51892041.73365456 
 01/03  23:00:00,26997995.33831823,25913076.903438836,26088658.404261313,28326940.5691659,52124789.34975918 
 01/03  24:00:00,28028944.789476886,26966674.020113528,27150737.362984836,29446555.25778383,53982919.112639025 
 01/04  01:00:00,28927696.506370727,27896530.98367959,28092579.354209814,30440646.58703728,55608010.19076805 
 01/04  02:00:00,29144280.79971484,28123622.23969851,28322498.550152887,30696999.391418416,56107952.617511846 
 01/04  03:00:00,28609040.362994835,27593651.58255408,27795322.756378748,30167959.019504417,55256422.04989383 
 01/04  04:00:00,28659224.054876752,27643703.081967153,27845050.59744387,30223077.94522957,55351016.94734054 
 01/04  05:00:00,28578975.64919714,27578936.957415797,27787088.80742461,30174121.035170726,55208114.25431606 
 01/04  06:00:00,28382367.689027406,27394020.072591968,27608475.981840663,29987485.805805158,54757823.40922454 
 01/04  07:00:00,28144450.336844236,27167065.5818503,27385947.273431562,29758840.575658713,54298812.51101104 
 01/04  08:00:00,27748938.497146886,26762169.10897228,26977441.368279595,29335011.440878224,53627409.39889779 
 01/04  09:00:00,27490666.63221723,26488370.708307814,26697646.71592192,29046619.25093542,53234093.026877895 
 01/04  10:00:00,26902623.206437852,25890341.753204733,26098359.436709985,28405925.6274943,51815137.37665376 
 01/04  11:00:00,26170459.358805418,25156951.258343134,25373970.47908031,27552494.480577625,48493706.07159954 
 01/04  12:00:00,24150030.1529332,23117500.66768686,23342217.564398147,25298196.004285917,42376315.21208618 
 01/04  13:00:00,22250956.35470711,21201001.323156513,21438052.376591757,23142909.792655658,36150847.0434599 
 01/04  14:00:00,20927718.200603113,19872474.385880057,20126993.404752064,21620320.394293476,31394637.960166965 
 01/04  15:00:00,21570261.40560906,20513826.512407232,20760218.74016707,22330015.228501327,34383391.269817 
 01/04  16:00:00,24759456.227398418,23631750.830146138,23794145.28543553,25709428.777679577,45088994.12522794 
 01/04  17:00:00,24975923.406067275,23844748.528566867,23998551.354430627,25927605.559911057,45730747.86606462 
 01/04  18:00:00,24946234.83462831,23822081.739552777,23973810.581439845,25921160.00897132,45906512.05004438 
 01/04  19:00:00,24978367.38299919,23860597.94994647,24010518.609887846,25975905.577233776,46198558.96360859 
 01/04  20:00:00,25033583.857800294,23924107.585411448,24076560.17021243,26067500.385752674,46589817.15861144 
 01/04  21:00:00,23945358.71014854,22812968.237968244,22972416.571025267,25017257.412101112,46250991.82067194 
 01/04  22:00:00,24299962.37133082,23165385.05002907,23323599.492372487,25420662.458290536,47444886.873903535 
 01/04  23:00:00,25193449.467446763,24075362.51948963,24240351.75917165,26400899.21816951,49306126.86868213 
 01/04  24:00:00,26934876.478083886,25859709.933978017,26041664.51960168,28267013.808594443,51908640.061999306 
