Date/Time,BATIMENT0000000240879681_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879681_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,4136736.103256588,4679262.622650933 
 01/01  02:00:00,4715871.089167282,5299808.342053492 
 01/01  03:00:00,5011229.635153986,5609917.866463231 
 01/01  04:00:00,5233138.963953823,5841697.383255811 
 01/01  05:00:00,5373844.826929252,5985783.599892983 
 01/01  06:00:00,5560673.659143795,6182707.437853273 
 01/01  07:00:00,5672953.15774107,6299186.445642363 
 01/01  08:00:00,5808205.678501413,6441911.985006669 
 01/01  09:00:00,6005215.211376371,6654173.210862785 
 01/01  10:00:00,5654409.679240736,6209193.036351728 
 01/01  11:00:00,3145270.5461826413,3225335.6344349743 
 01/01  12:00:00,275384.7186634186,223705.89231922277 
 01/01  13:00:00,0.0,0.0 
 01/01  14:00:00,0.0,0.0 
 01/01  15:00:00,0.0,0.0 
 01/01  16:00:00,0.0,0.0 
 01/01  17:00:00,0.0,141205.77839125908 
 01/01  18:00:00,1757539.4592448648,2238952.208855298 
 01/01  19:00:00,2308542.1115288176,2807695.5677240537 
 01/01  20:00:00,2697250.2594660874,3205649.806885954 
 01/01  21:00:00,2928893.072599152,3449304.1601477657 
 01/01  22:00:00,3102198.3367474377,3613078.4787818696 
 01/01  23:00:00,3404777.8793744002,3919664.0978637976 
 01/01  24:00:00,3580501.024070871,4088155.510160949 
 01/02  01:00:00,3610853.8825120004,4098153.365307419 
 01/02  02:00:00,3591022.5321489773,4055950.5058652526 
 01/02  03:00:00,3687729.2806059257,4145677.696414358 
 01/02  04:00:00,3833091.9157341104,4291970.069585324 
 01/02  05:00:00,3990226.4064048706,4453422.929010345 
 01/02  06:00:00,4153979.68526883,4624768.014592715 
 01/02  07:00:00,4192457.2528501526,4659760.140387287 
 01/02  08:00:00,4269817.577986043,4738801.883514843 
 01/02  09:00:00,4396887.233701714,4873871.9873747565 
 01/02  10:00:00,4190118.7307475572,4637776.524225996 
 01/02  11:00:00,2905273.787262637,3172906.3253296213 
 01/02  12:00:00,1066201.4704494292,1142325.794494679 
 01/02  13:00:00,14835.804396613094,72076.62833859722 
 01/02  14:00:00,1127683.790974071,1277454.237565346 
 01/02  15:00:00,2300068.6596552297,2562741.532952535 
 01/02  16:00:00,3319750.361817843,3675815.3008703836 
 01/02  17:00:00,4079336.1573519013,4543630.417522033 
 01/02  18:00:00,5834199.650888085,6437238.4816977205 
 01/02  19:00:00,6300810.1815748885,6949399.309519964 
 01/02  20:00:00,6464985.173928082,7131006.813511523 
 01/02  21:00:00,6586499.352271497,7265294.145024515 
 01/02  22:00:00,6792186.346856718,7492720.338557214 
 01/02  23:00:00,7046456.945947003,7773610.30615713 
 01/02  24:00:00,7441533.549756911,8209025.703642571 
 01/03  01:00:00,7913514.513845674,8729040.307426848 
 01/03  02:00:00,7970328.503170133,8804342.290648213 
 01/03  03:00:00,8187137.188344279,9047117.808210101 
 01/03  04:00:00,8389319.09408884,9271330.268223897 
 01/03  05:00:00,8525598.211903,9422750.803510936 
 01/03  06:00:00,8595285.279549457,9500602.564552614 
 01/03  07:00:00,8666344.140333356,9579744.606083198 
 01/03  08:00:00,8728123.101141738,9648419.278552532 
 01/03  09:00:00,8787156.75077436,9714064.811480874 
 01/03  10:00:00,8631454.495594548,9543658.8031748 
 01/03  11:00:00,7799406.804057544,8630623.190354565 
 01/03  12:00:00,6215039.558918847,6889652.612044374 
 01/03  13:00:00,4556285.679305342,5089026.0573389605 
 01/03  14:00:00,3595532.1221390613,4120080.224627572 
 01/03  15:00:00,2808149.7887890777,3454443.4182567536 
 01/03  16:00:00,1964480.6713862824,2993097.6554718935 
 01/03  17:00:00,3065161.8749841824,4689437.281690897 
 01/03  18:00:00,7922107.0682350965,8938364.763195613 
 01/03  19:00:00,9013432.274236014,10078771.97352195 
 01/03  20:00:00,9380169.154970055,10462547.588188488 
 01/03  21:00:00,9888376.384021176,11004199.544118615 
 01/03  22:00:00,10445177.931052463,11604312.37074381 
 01/03  23:00:00,10745716.394966435,11924337.496791976 
 01/03  24:00:00,11376663.25315597,12611624.304477483 
 01/04  01:00:00,11908181.710843397,13193287.13567397 
 01/04  02:00:00,12145408.802048238,13450467.892843794 
 01/04  03:00:00,11880369.313060097,13153358.780279588 
 01/04  04:00:00,11639834.353677481,12883875.128019616 
 01/04  05:00:00,11756275.531809378,13007286.2539097 
 01/04  06:00:00,11910486.961434059,13178390.887506658 
 01/04  07:00:00,12062385.532431912,13345828.026282525 
 01/04  08:00:00,12067500.87814691,13349920.7933283 
 01/04  09:00:00,12024315.93295996,13302314.701446459 
 01/04  10:00:00,11600583.32361262,12830715.230456498 
 01/04  11:00:00,9795105.094395924,10839391.280265689 
 01/04  12:00:00,7277073.483557199,8055727.297210217 
 01/04  13:00:00,4364500.567217443,4931844.451912764 
 01/04  14:00:00,3002164.931713511,3543893.3542290907 
 01/04  15:00:00,2373559.6869408875,2993352.941106768 
 01/04  16:00:00,1841626.7645564598,2740931.5591584397 
 01/04  17:00:00,2081599.529413917,3646694.8383269534 
 01/04  18:00:00,6596419.377220821,7474936.326957301 
 01/04  19:00:00,7196584.650251989,8066842.076567013 
 01/04  20:00:00,7571148.485897579,8455943.924140308 
 01/04  21:00:00,7661758.13514097,8539876.502562756 
 01/04  22:00:00,7797771.223099727,8682514.51352595 
 01/04  23:00:00,7838319.218059567,8714924.541681852 
 01/04  24:00:00,7802112.11604524,8664982.028985323 
 01/05  01:00:00,8015124.881677493,8895714.617687844 
 01/05  02:00:00,8128491.857630381,9011764.98025208 
 01/05  03:00:00,8122997.000271979,8998222.529021941 
 01/05  04:00:00,8185956.9503733665,9063446.353405189 
 01/05  05:00:00,8200357.849780438,9077926.372458493 
 01/05  06:00:00,8193214.579672941,9065495.46519842 
 01/05  07:00:00,8201300.221876776,9072031.555843161 
 01/05  08:00:00,8234672.921807331,9105920.881564097 
 01/05  09:00:00,8152544.994064668,9011430.918110069 
 01/05  10:00:00,7906934.131372438,8738025.46904328 
 01/05  11:00:00,7296551.340114589,8067353.207230059 
 01/05  12:00:00,6355871.373834237,7030016.490667565 
 01/05  13:00:00,5694632.1083062515,6303779.623478714 
 01/05  14:00:00,4708871.880964794,5220019.772121345 
 01/05  15:00:00,4290044.365265923,4760176.139268787 
 01/05  16:00:00,4456699.737219015,4958496.305148666 
 01/05  17:00:00,4222222.647601341,4999589.565892111 
 01/05  18:00:00,6403426.320308004,7116568.252747146 
 01/05  19:00:00,7009931.471507732,7757362.853283387 
 01/05  20:00:00,7399486.49020184,8184378.386293373 
 01/05  21:00:00,7645798.2493378855,8454614.365789939 
 01/05  22:00:00,7612512.242245827,8417559.948993199 
 01/05  23:00:00,7457021.45961185,8246274.619867855 
 01/05  24:00:00,7197007.08639153,7960082.392252451 
 01/06  01:00:00,7077154.662120147,7827415.553007538 
 01/06  02:00:00,7168537.982212365,7927489.160105792 
 01/06  03:00:00,7296141.451927315,8063499.857177488 
 01/06  04:00:00,7521750.417886692,8306806.087866846 
 01/06  05:00:00,7506567.655098214,8289188.388524631 
 01/06  06:00:00,7427141.771050313,8195954.467111629 
 01/06  07:00:00,7390248.079857504,8153791.145975239 
 01/06  08:00:00,7399205.529261956,8164861.09291242 
 01/06  09:00:00,7363333.574800636,8126964.43035329 
 01/06  10:00:00,7085663.7197106425,7819266.726403706 
 01/06  11:00:00,6028206.972739127,6644788.637879247 
 01/06  12:00:00,4517022.102776886,4966670.87028351 
 01/06  13:00:00,3265001.052340772,3613082.949480819 
 01/06  14:00:00,2317318.5854114154,2638517.1502757883 
 01/06  15:00:00,2071492.2585802118,2452794.1278637513 
 01/06  16:00:00,2555536.037710339,3083688.8629681766 
 01/06  17:00:00,3496343.552325098,4376381.717165781 
 01/06  18:00:00,6133731.866876505,6851861.2712399755 
 01/06  19:00:00,6895816.3944055475,7647222.100525455 
 01/06  20:00:00,7652583.326429039,8475412.920571726 
 01/06  21:00:00,8115027.696405281,8979389.928703131 
 01/06  22:00:00,8715009.333346263,9639121.924496586 
 01/06  23:00:00,9307058.12242301,10290355.152062356 
 01/06  24:00:00,9546869.231085636,10553583.004223399 
 01/07  01:00:00,9433531.31603389,10429992.713651542 
 01/07  02:00:00,9479172.468117187,10480077.842105346 
 01/07  03:00:00,9612691.78543769,10626308.294812808 
 01/07  04:00:00,9606298.167598797,10618681.751111988 
 01/07  05:00:00,9611263.99188172,10622758.236437805 
 01/07  06:00:00,9701891.811374132,10721845.180797054 
 01/07  07:00:00,9593280.398207355,10601014.410621893 
 01/07  08:00:00,9351422.98357426,10332990.469344668 
 01/07  09:00:00,9201707.393635452,10166390.813955283 
 01/07  10:00:00,8526485.815311644,9400236.676601388 
 01/07  11:00:00,5988068.707677429,6465271.228681086 
 01/07  12:00:00,2640648.46979459,2783129.779178612 
 01/07  13:00:00,651245.9191684138,825259.3871305378 
 01/07  14:00:00,0.0,0.0 
